PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Trey Burke,DAL,DAL @ PHX,08/13/2020,L,19,7,3,8,37.5,1,3,33.3,0,0,-,0,1,1,3,1,0,1,0,-8,14.7
J.J. Barea,DAL,DAL @ PHX,08/13/2020,L,19,9,4,12,33.3,1,5,20.0,0,0,-,0,2,2,4,0,0,1,0,-11,16.4
Grayson Allen,MEM,MEM vs. MIL,08/13/2020,W,27,9,4,6,66.7,1,2,50.0,0,0,-,0,1,1,0,0,0,1,1,1,9.2
Brandon Clarke,MEM,MEM vs. MIL,08/13/2020,W,28,10,4,9,44.4,0,2,0.0,2,4,50.0,0,7,7,1,1,1,2,3,-1,23.9
Khris Middleton,MIL,MIL @ MEM,08/13/2020,L,21,14,5,13,38.5,0,1,0.0,4,5,80.0,0,4,4,4,0,0,3,1,-18,21.8
Eric Bledsoe,MIL,MIL @ MEM,08/13/2020,L,20,3,1,7,14.3,0,2,0.0,1,2,50.0,0,1,1,5,2,0,1,2,-17,16.7
Thanasis Antetokounmpo,MIL,MIL @ MEM,08/13/2020,L,18,2,1,4,25.0,0,2,0.0,0,2,0.0,0,1,1,2,1,0,1,4,12,8.2
Sterling Brown,MIL,MIL @ MEM,08/13/2020,L,19,5,1,6,16.7,1,3,33.3,2,2,100,1,4,5,2,1,0,1,1,4,16.0
D.J. Wilson,MIL,MIL @ MEM,08/13/2020,L,30,12,5,10,50.0,2,5,40.0,0,0,-,1,7,8,1,1,0,1,1,-9,25.1
Donte DiVincenzo,MIL,MIL @ MEM,08/13/2020,L,19,17,7,13,53.8,3,5,60.0,0,2,0.0,1,3,4,4,1,0,5,4,-9,25.8
John Konchar,MEM,MEM vs. MIL,08/13/2020,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-8,0.0
Kyle Anderson,MEM,MEM vs. MIL,08/13/2020,W,29,10,3,6,50.0,2,4,50.0,2,4,50.0,0,3,3,6,2,1,3,5,16,28.6
Enes Freedom,BOS,BOS vs. WAS,08/13/2020,L,18,8,4,6,66.7,0,0,-,0,0,-,3,2,5,3,0,1,2,1,1,19.5
Brad Wanamaker,BOS,BOS vs. WAS,08/13/2020,L,18,6,3,5,60.0,0,2,0.0,0,0,-,0,1,1,4,0,0,0,2,1,13.2
Isaac Bonga,WAS,WAS @ BOS,08/13/2020,W,30,6,2,7,28.6,1,2,50.0,1,2,50.0,2,1,3,4,2,0,2,1,1,19.6
Jarrod Uthoff,WAS,WAS @ BOS,08/13/2020,W,24,8,3,7,42.9,2,4,50.0,0,0,-,1,2,3,0,0,0,0,1,1,11.6
Moritz Wagner,WAS,WAS @ BOS,08/13/2020,W,19,7,2,7,28.6,1,5,20.0,2,2,100,1,7,8,1,1,0,1,4,2,20.1
Carsen Edwards,BOS,BOS vs. WAS,08/13/2020,L,24,8,3,11,27.3,1,5,20.0,1,3,33.3,0,4,4,0,1,0,0,0,-5,15.8
Tremont Waters,BOS,BOS vs. WAS,08/13/2020,L,30,7,2,14,14.3,1,7,14.3,2,2,100,0,3,3,4,5,0,5,2,-7,26.6
Romeo Langford,BOS,BOS vs. WAS,08/13/2020,L,30,6,3,9,33.3,0,1,0.0,0,0,-,0,4,4,4,0,0,1,2,7,15.8
Grant Williams,BOS,BOS vs. WAS,08/13/2020,L,25,7,2,7,28.6,1,5,20.0,2,2,100,1,7,8,2,0,1,1,4,-4,21.6
Jerome Robinson,WAS,WAS @ BOS,08/13/2020,W,27,10,4,10,40.0,2,6,33.3,0,0,-,1,2,3,1,0,0,4,4,1,11.1
Robert Williams III,BOS,BOS vs. WAS,08/13/2020,L,6,6,3,3,100,0,0,-,0,0,-,0,1,1,1,0,0,0,0,1,8.7
Jerian Grant,WAS,WAS @ BOS,08/13/2020,W,17,6,1,6,16.7,0,0,-,4,4,100,1,2,3,2,0,0,0,1,-1,12.6
Pat Connaughton,MIL,MIL @ MEM,08/13/2020,L,16,2,1,4,25.0,0,2,0.0,0,0,-,0,1,1,0,1,0,1,2,-13,5.2
Marvin Williams,MIL,MIL @ MEM,08/13/2020,L,10,5,2,2,100,1,1,100,0,0,-,0,3,3,0,0,0,0,0,-1,8.6
Anthony Tolliver,MEM,MEM vs. MIL,08/13/2020,W,20,9,3,5,60.0,3,5,60.0,0,0,-,1,3,4,2,1,0,1,1,14,18.8
Kyle Korver,MIL,MIL @ MEM,08/13/2020,L,21,4,1,3,33.3,1,2,50.0,1,1,100,0,1,1,0,0,0,1,1,-1,4.2
Nemanja Bjelica,SAC,SAC @ LAL,08/13/2020,W,32,15,5,8,62.5,1,4,25.0,4,5,80.0,0,8,8,13,2,1,1,2,32,52.1
Bogdan Bogdanovic,SAC,SAC @ LAL,08/13/2020,W,27,27,11,23,47.8,5,11,45.5,0,0,-,3,3,6,9,2,0,1,0,21,52.7
Talen Horton-Tucker,LAL,LAL vs. SAC,08/13/2020,L,34,14,6,15,40.0,2,5,40.0,0,0,-,1,3,4,3,3,0,2,4,-4,30.3
Dwight Howard,LAL,LAL vs. SAC,08/13/2020,L,12,6,1,3,33.3,0,0,-,4,6,66.7,1,4,5,0,0,0,1,3,-5,11.0
Marco Belinelli,SAS,SAS @ UTA,08/13/2020,L,30,16,6,11,54.5,3,6,50.0,1,2,50.0,0,0,0,0,0,0,0,2,-6,16.0
Joe Ingles,UTA,UTA vs. SAS,08/13/2020,W,12,3,1,4,25.0,1,3,33.3,0,0,-,0,1,1,3,1,0,0,0,12,11.7
Royce O'Neale,UTA,UTA vs. SAS,08/13/2020,W,11,2,1,4,25.0,0,2,0.0,0,0,-,0,1,1,0,0,2,0,1,1,9.2
Justin Wright-Foreman,UTA,UTA vs. SAS,08/13/2020,W,17,4,2,7,28.6,0,3,0.0,0,0,-,0,2,2,3,1,0,1,2,-11,12.9
Tony Bradley,UTA,UTA vs. SAS,08/13/2020,W,22,6,3,7,42.9,0,0,-,0,0,-,3,7,10,1,0,1,1,1,-1,21.5
Dejounte Murray,SAS,SAS @ UTA,08/13/2020,L,36,12,5,14,35.7,0,2,0.0,2,2,100,1,13,14,7,0,0,6,3,4,33.3
Quinndary Weatherspoon,SAS,SAS @ UTA,08/13/2020,L,3,1,0,0,-,0,0,-,1,2,50.0,0,1,1,0,0,0,0,1,-4,2.2
Georges Niang,UTA,UTA vs. SAS,08/13/2020,W,22,13,5,10,50.0,3,8,37.5,0,0,-,1,4,5,2,0,0,1,1,13,21.0
Nigel Williams-Goss,UTA,UTA vs. SAS,08/13/2020,W,22,10,4,9,44.4,2,5,40.0,0,0,-,0,1,1,1,2,0,1,4,-4,17.7
Donovan Mitchell,UTA,UTA vs. SAS,08/13/2020,W,11,11,3,5,60.0,3,4,75.0,2,2,100,0,4,4,3,0,0,0,1,1,20.3
Jakob Poeltl,SAS,SAS @ UTA,08/13/2020,L,21,10,5,6,83.3,0,0,-,0,5,0.0,2,3,5,3,1,2,1,3,-1,28.5
Lonnie Walker IV,SAS,SAS @ UTA,08/13/2020,L,34,15,6,14,42.9,3,3,100,0,0,-,1,2,3,4,1,0,1,0,-12,26.6
Ed Davis,UTA,UTA vs. SAS,08/13/2020,W,7,11,5,6,83.3,0,0,-,1,1,100,4,2,6,1,0,0,0,2,11,19.7
Jordan Clarkson,UTA,UTA vs. SAS,08/13/2020,W,14,11,4,12,33.3,3,9,33.3,0,0,-,0,2,2,1,0,0,2,1,12,12.9
Drew Eubanks,SAS,SAS @ UTA,08/13/2020,L,27,8,1,6,16.7,0,0,-,6,8,75.0,2,5,7,3,0,4,1,1,-10,31.9
Luka Samanic,SAS,SAS @ UTA,08/13/2020,L,31,16,5,10,50.0,3,5,60.0,3,4,75.0,1,5,6,3,0,1,1,4,7,29.7
Juwan Morgan,UTA,UTA vs. SAS,08/13/2020,W,22,6,3,4,75.0,0,0,-,0,0,-,2,1,3,1,1,1,1,5,7,16.1
Miye Oni,UTA,UTA vs. SAS,08/13/2020,W,26,10,4,8,50.0,2,5,40.0,0,0,-,1,1,2,2,1,0,1,3,0,17.4
Rayjon Tucker,UTA,UTA vs. SAS,08/13/2020,W,24,18,6,12,50.0,1,4,25.0,5,5,100,0,2,2,1,0,0,0,0,-7,21.9
Jarrell Brantley,UTA,UTA vs. SAS,08/13/2020,W,29,13,6,13,46.2,0,3,0.0,1,2,50.0,1,3,4,6,1,1,0,2,-4,32.8
Chimezie Metu,SAS,SAS @ UTA,08/13/2020,L,27,10,3,6,50.0,0,1,0.0,4,5,80.0,2,4,6,4,1,1,2,2,-12,27.2
Keldon Johnson,SAS,SAS @ UTA,08/13/2020,L,30,24,8,12,66.7,1,3,33.3,7,8,87.5,0,2,2,0,1,0,3,4,4,26.4
Kostas Antetokounmpo,LAL,LAL vs. SAC,08/13/2020,L,11,7,3,3,100,0,0,-,1,2,50.0,2,0,2,1,0,0,1,1,14,9.9
Yogi Ferrell,SAC,SAC @ LAL,08/13/2020,W,20,11,4,7,57.1,2,4,50.0,1,2,50.0,0,1,1,2,3,0,1,1,-4,23.2
Jabari Parker,SAC,SAC @ LAL,08/13/2020,W,30,19,9,10,90.0,1,2,50.0,0,1,0.0,4,4,8,6,0,0,3,2,13,34.6
Buddy Hield,SAC,SAC @ LAL,08/13/2020,W,26,28,10,17,58.8,8,14,57.1,0,0,-,0,5,5,2,2,0,2,2,12,41.0
Alex Len,SAC,SAC @ LAL,08/13/2020,W,14,3,1,2,50.0,0,1,0.0,1,2,50.0,0,3,3,0,0,1,0,1,11,9.6
Markieff Morris,LAL,LAL vs. SAC,08/13/2020,L,20,14,5,9,55.6,4,5,80.0,0,0,-,1,4,5,1,0,0,0,1,-16,21.5
JaVale McGee,LAL,LAL vs. SAC,08/13/2020,L,21,8,4,6,66.7,0,0,-,0,0,-,4,5,9,1,0,0,1,0,-20,19.3
Dillon Brooks,MEM,MEM vs. MIL,08/13/2020,W,33,31,12,18,66.7,4,7,57.1,3,5,60.0,0,2,2,2,0,1,1,0,27,38.4
De'Anthony Melton,MEM,MEM vs. MIL,08/13/2020,W,20,5,2,6,33.3,0,3,0.0,1,2,50.0,0,2,2,2,0,0,0,1,-12,10.4
Robin Lopez,MIL,MIL @ MEM,08/13/2020,L,21,5,2,9,22.2,0,4,0.0,1,2,50.0,0,4,4,0,0,1,0,3,2,12.8
Brook Lopez,MIL,MIL @ MEM,08/13/2020,L,20,19,6,14,42.9,2,8,25.0,5,5,100,4,5,9,1,0,1,0,1,-20,34.3
Jonas Valanciunas,MEM,MEM vs. MIL,08/13/2020,W,33,26,11,17,64.7,2,3,66.7,2,2,100,3,16,19,12,0,0,3,3,18,63.8
Gorgui Dieng,MEM,MEM vs. MIL,08/13/2020,W,15,7,1,6,16.7,1,3,33.3,4,4,100,1,3,4,1,0,0,1,1,-5,12.3
Frank Mason III,MIL,MIL @ MEM,08/13/2020,L,26,18,7,13,53.8,3,6,50.0,1,2,50.0,2,2,4,8,1,1,1,2,5,39.8
Ja Morant,MEM,MEM vs. MIL,08/13/2020,W,34,12,5,17,29.4,0,4,0.0,2,2,100,4,9,13,10,0,0,6,3,15,36.6
Paul Millsap,DEN,DEN vs. LAC,08/12/2020,L,23,5,2,6,33.3,0,1,0.0,1,2,50.0,1,4,5,2,0,0,1,4,2,13.0
Reggie Jackson,LAC,LAC @ DEN,08/12/2020,W,29,10,4,8,50.0,2,6,33.3,0,0,-,0,2,2,4,1,0,0,4,4,21.4
Patrick Patterson,LAC,LAC @ DEN,08/12/2020,W,22,8,3,4,75.0,2,3,66.7,0,0,-,0,2,2,3,1,0,1,3,15,16.9
Lou Williams,LAC,LAC @ DEN,08/12/2020,W,25,23,8,13,61.5,2,6,33.3,5,6,83.3,1,1,2,7,1,0,2,2,4,36.9
Paul George,LAC,LAC @ DEN,08/12/2020,W,36,27,9,20,45.0,4,9,44.4,5,7,71.4,1,3,4,4,3,0,2,0,12,44.8
Kawhi Leonard,LAC,LAC @ DEN,08/12/2020,W,33,26,9,16,56.3,1,4,25.0,7,8,87.5,0,5,5,3,2,0,1,4,12,41.5
Troy Daniels,DEN,DEN vs. LAC,08/12/2020,L,4,3,1,2,50.0,1,2,50.0,0,0,-,0,0,0,1,0,0,0,0,-1,4.5
Andre Iguodala,MIA,MIA @ OKC,08/12/2020,L,15,0,0,4,0.0,0,2,0.0,0,0,-,0,1,1,0,2,1,0,0,-10,10.2
Meyers Leonard,MIA,MIA @ OKC,08/12/2020,L,18,0,0,4,0.0,0,4,0.0,0,0,-,1,4,5,2,1,0,1,4,-8,11.0
Jae Crowder,MIA,MIA @ OKC,08/12/2020,L,8,3,1,4,25.0,1,4,25.0,0,0,-,0,0,0,0,0,0,0,1,6,3.0
Goran Dragic,MIA,MIA @ OKC,08/12/2020,L,22,16,7,12,58.3,1,4,25.0,1,2,50.0,1,4,5,6,2,0,1,3,6,36.0
Danilo Gallinari,OKC,OKC vs. MIA,08/12/2020,W,21,14,2,10,20.0,0,6,0.0,10,10,100,0,2,2,0,0,0,1,0,-19,15.4
Andre Roberson,OKC,OKC vs. MIA,08/12/2020,W,11,6,2,3,66.7,2,3,66.7,0,0,-,1,3,4,1,0,0,1,3,17,11.3
Terrance Ferguson,OKC,OKC vs. MIA,08/12/2020,W,24,3,1,5,20.0,1,3,33.3,0,0,-,0,0,0,5,1,1,0,2,8,16.5
Derrick Jones Jr.,MIA,MIA @ OKC,08/12/2020,L,17,4,2,2,100,0,0,-,0,0,-,0,2,2,1,1,0,1,0,7,9.9
Gabe Vincent,MIA,MIA @ OKC,08/12/2020,L,18,3,1,7,14.3,1,5,20.0,0,0,-,0,0,0,1,3,0,1,1,-13,12.5
Devon Hall,OKC,OKC vs. MIA,08/12/2020,W,12,0,0,4,0.0,0,3,0.0,0,0,-,0,1,1,1,1,1,0,1,2,8.7
Luguentz Dort,OKC,OKC vs. MIA,08/12/2020,W,8,2,0,1,0.0,0,1,0.0,2,2,100,1,0,1,0,0,0,0,1,-6,3.2
Bam Adebayo,MIA,MIA @ OKC,08/12/2020,L,16,6,3,5,60.0,0,0,-,0,0,-,0,2,2,4,0,0,1,3,5,13.4
Jimmy Butler,MIA,MIA @ OKC,08/12/2020,L,16,7,2,3,66.7,0,0,-,3,5,60.0,1,4,5,2,2,0,3,1,13,19.0
Tyler Herro,MIA,MIA @ OKC,08/12/2020,L,38,30,9,16,56.3,3,6,50.0,9,9,100,0,6,6,2,1,1,1,2,-8,45.2
Solomon Hill,MIA,MIA @ OKC,08/12/2020,L,24,10,4,10,40.0,2,6,33.3,0,0,-,0,3,3,1,2,0,1,1,-5,20.1
PJ Dozier,DEN,DEN vs. LAC,08/12/2020,L,23,6,3,10,30.0,0,1,0.0,0,0,-,1,2,3,3,1,0,0,2,-12,17.1
Bol Bol,DEN,DEN vs. LAC,08/12/2020,L,10,7,3,4,75.0,1,2,50.0,0,0,-,1,0,1,0,1,1,2,1,-3,12.2
Rodney McGruder,LAC,LAC @ DEN,08/12/2020,W,17,2,1,2,50.0,0,0,-,0,0,-,0,3,3,1,1,0,0,1,6,10.1
Joakim Noah,LAC,LAC @ DEN,08/12/2020,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,0,0.0
Torrey Craig,DEN,DEN vs. LAC,08/12/2020,L,24,10,4,8,50.0,2,4,50.0,0,1,0.0,2,3,5,0,0,0,1,2,-4,15.0
JaMychal Green,LAC,LAC @ DEN,08/12/2020,W,21,3,1,2,50.0,1,1,100,0,0,-,0,4,4,1,1,1,0,4,-8,15.3
Michael Porter Jr.,DEN,DEN vs. LAC,08/12/2020,L,25,11,4,10,40.0,0,4,0.0,3,4,75.0,0,5,5,2,1,1,1,3,-16,25.0
Keita Bates-Diop,DEN,DEN vs. LAC,08/12/2020,L,7,6,3,4,75.0,0,0,-,0,0,-,0,2,2,0,0,1,1,0,-5,10.4
Monte Morris,DEN,DEN vs. LAC,08/12/2020,L,21,6,2,6,33.3,2,3,66.7,0,0,-,1,1,2,2,0,0,1,0,-10,10.4
Terance Mann,LAC,LAC @ DEN,08/12/2020,W,2,0,0,0,-,0,0,-,0,0,-,0,1,1,2,0,0,1,0,0,3.2
Amir Coffey,LAC,LAC @ DEN,08/12/2020,W,2,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,1,3.0
P.J. Tucker,HOU,HOU vs. IND,08/12/2020,L,28,3,1,6,16.7,1,4,25.0,0,0,-,1,3,4,2,0,1,1,2,9,12.8
Austin Rivers,HOU,HOU vs. IND,08/12/2020,L,31,3,1,9,11.1,1,5,20.0,0,0,-,1,8,9,3,2,0,3,5,-18,21.3
Ben McLemore,HOU,HOU vs. IND,08/12/2020,L,28,7,2,9,22.2,2,8,25.0,1,2,50.0,0,1,1,0,1,2,1,1,-3,16.2
Chris Clemons,HOU,HOU vs. IND,08/12/2020,L,5,3,1,1,100,1,1,100,0,0,-,1,0,1,0,0,0,0,0,9,4.2
Jeff Green,HOU,HOU vs. IND,08/12/2020,L,30,14,5,12,41.7,0,4,0.0,4,4,100,1,2,3,1,0,1,1,3,-16,21.1
DeMarre Carroll,HOU,HOU vs. IND,08/12/2020,L,13,3,0,2,0.0,0,2,0.0,3,4,75.0,0,3,3,3,1,0,0,2,-3,14.1
Robert Covington,HOU,HOU vs. IND,08/12/2020,L,36,11,3,8,37.5,3,8,37.5,2,2,100,0,7,7,2,0,2,2,3,2,26.4
T.J. McConnell,IND,IND @ HOU,08/12/2020,W,23,6,3,9,33.3,0,1,0.0,0,0,-,2,5,7,7,2,0,2,0,19,28.9
Michael Frazier II,HOU,HOU vs. IND,08/12/2020,L,13,2,1,3,33.3,0,2,0.0,0,0,-,0,0,0,0,0,0,0,1,-5,2.0
Aaron Holiday,IND,IND @ HOU,08/12/2020,W,25,2,1,11,9.1,0,3,0.0,0,0,-,0,1,1,2,1,0,2,3,-15,7.2
Doug McDermott,IND,IND @ HOU,08/12/2020,W,24,16,6,7,85.7,3,3,100,1,1,100,0,2,2,4,1,1,1,1,18,29.4
JaKarr Sampson,IND,IND @ HOU,08/12/2020,W,16,9,3,3,100,0,0,-,3,3,100,0,5,5,0,2,0,0,3,-9,21.0
James Harden,HOU,HOU vs. IND,08/12/2020,L,35,45,13,21,61.9,7,14,50.0,12,14,85.7,1,16,17,9,3,0,6,2,11,81.9
Eric Gordon,HOU,HOU vs. IND,08/12/2020,L,20,13,5,15,33.3,1,9,11.1,2,2,100,1,3,4,0,1,0,6,1,-6,14.8
Myles Turner,IND,IND @ HOU,08/12/2020,W,28,18,5,14,35.7,0,0,-,8,10,80.0,7,5,12,2,1,1,2,5,-13,39.4
Victor Oladipo,IND,IND @ HOU,08/12/2020,W,37,16,7,26,26.9,2,12,16.7,0,0,-,0,6,6,5,1,1,5,4,-7,31.7
Justin Holiday,IND,IND @ HOU,08/12/2020,W,29,18,6,10,60.0,4,8,50.0,2,2,100,1,5,6,1,2,1,0,2,-2,35.7
Goga Bitadze,IND,IND @ HOU,08/12/2020,W,17,4,2,6,33.3,0,0,-,0,0,-,1,2,3,0,2,1,1,2,10,15.6
Alize Johnson,IND,IND @ HOU,08/12/2020,W,17,2,1,3,33.3,0,1,0.0,0,0,-,0,8,8,0,3,1,0,2,6,23.6
Edmond Sumner,IND,IND @ HOU,08/12/2020,W,24,17,6,11,54.5,2,3,66.7,3,6,50.0,1,3,4,4,0,1,1,3,13,29.8
Noah Vonleh,DEN,DEN vs. LAC,08/12/2020,L,4,1,0,0,-,0,0,-,1,2,50.0,0,0,0,0,0,0,0,2,-1,1.0
Jamal Murray,DEN,DEN vs. LAC,08/12/2020,L,25,10,3,8,37.5,2,7,28.6,2,2,100,0,3,3,6,0,0,0,2,1,22.6
Dewan Hernandez,TOR,TOR @ PHI,08/12/2020,W,4,6,2,3,66.7,1,1,100,1,3,33.3,0,0,0,2,0,0,1,0,10,8.0
Terence Davis,TOR,TOR @ PHI,08/12/2020,W,16,5,1,6,16.7,1,5,20.0,2,2,100,0,3,3,2,2,0,2,6,0,15.6
Malcolm Miller,TOR,TOR @ PHI,08/12/2020,W,11,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,1,2,6,0.2
Shake Milton,PHI,PHI vs. TOR,08/12/2020,L,22,8,2,9,22.2,2,6,33.3,2,2,100,1,3,4,5,0,0,1,3,-1,19.3
Marial Shayok,PHI,PHI vs. TOR,08/12/2020,L,10,3,1,3,33.3,0,0,-,1,2,50.0,0,2,2,0,0,1,1,3,-7,7.4
Norvel Pelle,PHI,PHI vs. TOR,08/12/2020,L,20,4,2,4,50.0,0,0,-,0,0,-,1,2,3,0,1,3,1,6,-7,18.6
Josh Richardson,PHI,PHI vs. TOR,08/12/2020,L,24,10,3,8,37.5,1,3,33.3,3,3,100,1,4,5,0,2,1,4,3,8,21.0
Raul Neto,PHI,PHI vs. TOR,08/12/2020,L,27,17,6,15,40.0,2,6,33.3,3,3,100,0,1,1,5,1,1,1,1,-4,30.7
Al Horford,PHI,PHI vs. TOR,08/12/2020,L,18,9,3,6,50.0,2,5,40.0,1,2,50.0,1,3,4,5,0,1,1,2,4,23.3
Mike Scott,PHI,PHI vs. TOR,08/12/2020,L,22,12,4,5,80.0,2,3,66.7,2,3,66.7,2,3,5,2,1,0,0,5,-13,24.0
Chris Paul,OKC,OKC vs. MIA,08/12/2020,W,24,12,4,12,33.3,0,3,0.0,4,4,100,2,5,7,4,1,0,3,2,-6,26.4
Matisse Thybulle,PHI,PHI vs. TOR,08/12/2020,L,30,10,4,7,57.1,2,4,50.0,0,0,-,0,3,3,1,1,0,1,2,-11,17.1
Tobias Harris,PHI,PHI vs. TOR,08/12/2020,L,25,22,8,13,61.5,1,4,25.0,5,8,62.5,1,5,6,5,0,2,0,1,10,42.7
Joel Embiid,PHI,PHI vs. TOR,08/12/2020,L,14,5,1,4,25.0,0,0,-,3,4,75.0,1,8,9,0,1,1,5,2,6,16.8
Kelly Olynyk,MIA,MIA @ OKC,08/12/2020,L,19,9,4,6,66.7,1,3,33.3,0,0,-,1,3,4,1,0,0,1,3,5,14.3
Duncan Robinson,MIA,MIA @ OKC,08/12/2020,L,16,19,6,8,75.0,5,7,71.4,2,2,100,0,2,2,3,0,0,1,2,9,24.9
Fred VanVleet,TOR,TOR @ PHI,08/12/2020,W,26,10,3,11,27.3,1,3,33.3,3,3,100,0,2,2,6,0,0,0,1,-11,21.4
Shai Gilgeous-Alexander,OKC,OKC vs. MIA,08/12/2020,W,25,18,6,9,66.7,2,3,66.7,4,4,100,0,1,1,1,0,1,2,1,-23,21.7
Abdel Nader,OKC,OKC vs. MIA,08/12/2020,W,17,13,5,9,55.6,3,6,50.0,0,0,-,0,3,3,1,1,0,2,3,0,19.1
Paul Watson,TOR,TOR @ PHI,08/12/2020,W,5,4,1,1,100,0,0,-,2,2,100,0,1,1,1,1,0,1,0,2,8.7
Darius Bazley,OKC,OKC vs. MIA,08/12/2020,W,27,21,8,14,57.1,5,8,62.5,0,1,0.0,3,6,9,4,1,1,1,2,20,42.8
Chris Silva,MIA,MIA @ OKC,08/12/2020,L,14,8,3,5,60.0,0,1,0.0,2,2,100,2,3,5,1,0,0,0,2,-12,15.5
Mike Muscala,OKC,OKC vs. MIA,08/12/2020,W,10,6,2,5,40.0,2,4,50.0,0,0,-,1,4,5,1,0,0,0,0,12,13.5
Nerlens Noel,OKC,OKC vs. MIA,08/12/2020,W,18,2,1,1,100,0,0,-,0,0,-,3,4,7,1,0,0,4,3,-4,7.9
Jerami Grant,DEN,DEN vs. LAC,08/12/2020,L,28,25,9,14,64.3,4,7,57.1,3,4,75.0,1,5,6,1,1,0,1,0,-7,35.7
Marcus Morris Sr.,LAC,LAC @ DEN,08/12/2020,W,30,7,3,10,30.0,1,7,14.3,0,0,-,0,5,5,2,1,0,0,3,14,19.0
Rondae Hollis-Jefferson,TOR,TOR @ PHI,08/12/2020,W,25,8,2,3,66.7,1,2,50.0,3,4,75.0,0,6,6,4,1,0,0,4,5,24.2
Marc Gasol,TOR,TOR @ PHI,08/12/2020,W,19,11,4,8,50.0,2,4,50.0,1,1,100,0,5,5,1,2,1,2,1,-1,25.5
Kyle Lowry,TOR,TOR @ PHI,08/12/2020,W,25,19,6,11,54.5,1,4,25.0,6,9,66.7,0,1,1,3,2,0,0,4,-4,30.7
Pascal Siakam,TOR,TOR @ PHI,08/12/2020,W,29,15,5,14,35.7,2,6,33.3,3,7,42.9,4,5,9,4,0,1,1,2,-4,33.8
Chris Boucher,TOR,TOR @ PHI,08/12/2020,W,22,19,7,12,58.3,4,6,66.7,1,2,50.0,4,5,9,0,0,4,1,1,-8,40.8
Matt Thomas,TOR,TOR @ PHI,08/12/2020,W,23,6,2,7,28.6,2,5,40.0,0,0,-,1,2,3,0,0,0,1,0,14,8.6
Stanley Johnson,TOR,TOR @ PHI,08/12/2020,W,9,5,2,4,50.0,0,1,0.0,1,2,50.0,1,3,4,4,0,1,0,0,9,18.8
Furkan Korkmaz,PHI,PHI vs. TOR,08/12/2020,L,29,21,5,10,50.0,5,9,55.6,6,6,100,1,4,5,4,2,0,2,1,-5,37.0
Norman Powell,TOR,TOR @ PHI,08/12/2020,W,26,17,5,10,50.0,3,6,50.0,4,5,80.0,1,2,3,1,0,0,2,2,2,20.1
Steven Adams,OKC,OKC vs. MIA,08/12/2020,W,20,8,4,7,57.1,0,0,-,0,2,0.0,2,6,8,0,1,0,0,0,-7,20.6
Mason Plumlee,DEN,DEN vs. LAC,08/12/2020,L,19,4,2,4,50.0,0,0,-,0,0,-,1,2,3,3,0,0,3,2,-14,9.1
Nikola Jokic,DEN,DEN vs. LAC,08/12/2020,L,28,17,7,11,63.6,1,4,25.0,2,4,50.0,1,6,7,13,0,0,1,1,5,43.9
Hamidou Diallo,OKC,OKC vs. MIA,08/12/2020,W,25,11,4,9,44.4,1,2,50.0,2,4,50.0,1,1,2,1,1,0,2,1,11,15.9
Ivica Zubac,LAC,LAC @ DEN,08/12/2020,W,21,15,7,9,77.8,0,0,-,1,2,50.0,4,8,12,2,0,0,0,3,5,32.4
Timothe Luwawu-Cabarrot,BKN,BKN @ ORL,08/11/2020,W,24,24,8,12,66.7,4,8,50.0,4,4,100,0,7,7,0,1,0,3,0,8,32.4
Wes Iwundu,ORL,ORL vs. BKN,08/11/2020,L,30,18,5,11,45.5,2,3,66.7,6,8,75.0,0,5,5,3,0,0,2,5,-6,26.5
Nikola Vucevic,ORL,ORL vs. BKN,08/11/2020,L,21,12,5,15,33.3,2,5,40.0,0,0,-,1,9,10,1,1,0,2,2,4,26.5
D.J. Augustin,ORL,ORL vs. BKN,08/11/2020,L,22,6,1,8,12.5,0,3,0.0,4,4,100,0,1,1,3,0,0,2,3,-5,9.7
Matisse Thybulle,PHI,PHI vs. PHX,08/11/2020,L,29,7,3,4,75.0,1,2,50.0,0,0,-,1,1,2,0,0,1,0,5,-9,12.4
Melvin Frazier Jr.,ORL,ORL vs. BKN,08/11/2020,L,27,4,2,4,50.0,0,1,0.0,0,0,-,1,0,1,0,1,0,0,1,-8,8.2
Jeremiah Martin,BKN,BKN @ ORL,08/11/2020,W,27,24,8,15,53.3,1,4,25.0,7,8,87.5,0,2,2,6,1,0,1,2,-1,37.4
Donta Hall,BKN,BKN @ ORL,08/11/2020,W,31,10,5,7,71.4,0,0,-,0,0,-,3,6,9,1,1,2,1,5,3,30.3
Devin Booker,PHX,PHX @ PHI,08/11/2020,W,41,35,11,24,45.8,2,4,50.0,11,12,91.7,2,7,9,7,1,0,2,0,14,57.3
Dario Saric,PHX,PHX @ PHI,08/11/2020,W,24,18,7,9,77.8,2,2,100,2,2,100,3,6,9,4,0,0,1,2,3,33.8
