PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Josh Green,DAL,DAL vs. NOP,05/12/2021,W,6,3,1,1,100,0,0,-,1,2,50.0,0,1,1,0,0,0,0,2,-5,4.2
Josh Richardson,DAL,DAL vs. NOP,05/12/2021,W,14,3,1,7,14.3,1,3,33.3,0,0,-,0,1,1,1,0,0,0,2,13,5.7
Trey Burke,DAL,DAL vs. NOP,05/12/2021,W,9,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,2,1,0.0
James Johnson,NOP,NOP @ DAL,05/12/2021,L,22,11,4,8,50.0,1,2,50.0,2,3,66.7,0,3,3,2,0,0,0,2,-10,17.6
Rui Hachimura,WAS,WAS @ ATL,05/12/2021,L,30,11,5,11,45.5,1,2,50.0,0,0,-,2,4,6,3,0,0,0,2,-2,22.7
Ish Smith,WAS,WAS @ ATL,05/12/2021,L,28,6,3,9,33.3,0,1,0.0,0,0,-,0,5,5,6,1,0,0,1,-12,24.0
Onyeka Okongwu,ATL,ATL vs. WAS,05/12/2021,W,11,11,5,7,71.4,0,0,-,1,2,50.0,3,1,4,0,0,0,0,0,1,15.8
Daniel Gafford,WAS,WAS @ ATL,05/12/2021,L,17,16,8,11,72.7,0,0,-,0,0,-,2,2,4,1,1,0,0,0,-3,25.3
John Collins,ATL,ATL vs. WAS,05/12/2021,W,34,18,5,12,41.7,2,5,40.0,6,8,75.0,0,6,6,1,0,2,3,3,-3,29.7
Alex Len,WAS,WAS @ ATL,05/12/2021,L,24,6,2,6,33.3,0,0,-,2,2,100,3,7,10,2,2,1,0,2,0,30.0
Clint Capela,ATL,ATL vs. WAS,05/12/2021,W,28,17,7,7,100,0,0,-,3,5,60.0,1,10,11,0,0,2,2,1,10,34.2
Robin Lopez,WAS,WAS @ ATL,05/12/2021,L,7,4,2,5,40.0,0,0,-,0,0,-,0,0,0,0,0,0,1,0,-1,3.0
Russell Westbrook,WAS,WAS @ ATL,05/12/2021,L,40,34,12,28,42.9,4,9,44.4,6,8,75.0,1,4,5,15,3,0,4,3,-4,67.5
Trae Young,ATL,ATL vs. WAS,05/12/2021,W,37,33,12,25,48.0,2,8,25.0,7,7,100,0,8,8,9,0,0,5,2,2,51.1
Kevin Huerter,ATL,ATL vs. WAS,05/12/2021,W,21,6,2,6,33.3,1,5,20.0,1,2,50.0,1,5,6,3,0,0,2,4,9,15.7
Bogdan Bogdanovic,ATL,ATL vs. WAS,05/12/2021,W,40,20,8,15,53.3,4,10,40.0,0,0,-,0,2,2,3,3,1,1,4,12,37.9
Garrison Mathews,WAS,WAS @ ATL,05/12/2021,L,18,3,1,4,25.0,1,4,25.0,0,0,-,0,0,0,0,1,0,0,2,4,6.0
Chandler Hutchison,WAS,WAS @ ATL,05/12/2021,L,16,8,2,5,40.0,0,1,0.0,4,5,80.0,0,5,5,0,0,0,0,4,-3,14.0
Danilo Gallinari,ATL,ATL vs. WAS,05/12/2021,W,23,4,2,5,40.0,0,2,0.0,0,0,-,0,5,5,1,1,0,0,3,0,14.5
Davis Bertans,WAS,WAS @ ATL,05/12/2021,L,31,14,5,12,41.7,4,10,40.0,0,0,-,0,4,4,0,2,0,2,1,4,22.8
Anderson Varejao,CLE,CLE vs. BOS,05/12/2021,W,3,4,2,4,50.0,0,0,-,0,0,-,1,1,2,0,0,0,0,0,-2,6.4
Tony Snell,ATL,ATL vs. WAS,05/12/2021,W,23,5,2,2,100,1,1,100,0,0,-,2,3,5,0,0,0,0,1,-13,11.0
Lou Williams,ATL,ATL vs. WAS,05/12/2021,W,13,4,1,5,20.0,0,0,-,2,2,100,0,2,2,5,0,0,1,2,2,12.9
Solomon Hill,ATL,ATL vs. WAS,05/12/2021,W,9,2,0,2,0.0,0,2,0.0,2,2,100,0,2,2,0,0,0,0,1,0,4.4
Raul Neto,WAS,WAS @ ATL,05/12/2021,L,29,14,5,10,50.0,0,2,0.0,4,4,100,1,2,3,2,0,0,0,5,-3,20.6
Brodric Thomas,CLE,CLE vs. BOS,05/12/2021,W,34,5,2,7,28.6,0,3,0.0,1,2,50.0,0,10,10,3,0,0,0,2,7,21.5
Kevin Love,CLE,CLE vs. BOS,05/12/2021,W,34,30,10,16,62.5,6,9,66.7,4,4,100,0,14,14,3,2,0,3,1,14,54.3
KJ Martin,HOU,HOU @ LAL,05/12/2021,L,37,20,7,10,70.0,3,5,60.0,3,6,50.0,0,10,10,2,0,3,2,2,-2,42.0
Talen Horton-Tucker,LAL,LAL vs. HOU,05/12/2021,W,37,23,9,16,56.3,0,3,0.0,5,8,62.5,0,2,2,10,2,0,3,1,2,43.4
Norman Powell,POR,POR @ UTA,05/12/2021,W,39,7,3,11,27.3,1,5,20.0,0,0,-,0,4,4,0,1,1,0,4,-1,17.8
Joe Ingles,UTA,UTA vs. POR,05/12/2021,L,32,14,4,13,30.8,3,9,33.3,3,4,75.0,0,4,4,4,1,0,1,1,-3,26.8
Bojan Bogdanovic,UTA,UTA vs. POR,05/12/2021,L,34,12,5,14,35.7,0,5,0.0,2,4,50.0,1,3,4,0,0,0,4,2,-8,12.8
Jordan Clarkson,UTA,UTA vs. POR,05/12/2021,L,30,29,11,17,64.7,3,8,37.5,4,5,80.0,1,3,4,3,0,0,0,2,-16,38.3
Robert Covington,POR,POR @ UTA,05/12/2021,W,30,5,2,3,66.7,1,2,50.0,0,0,-,1,6,7,0,2,0,0,4,7,19.4
CJ McCollum,POR,POR @ UTA,05/12/2021,W,38,26,12,22,54.5,2,6,33.3,0,1,0.0,1,3,4,4,0,0,2,1,15,34.8
Rudy Gobert,UTA,UTA vs. POR,05/12/2021,L,34,15,6,8,75.0,0,0,-,3,4,75.0,5,15,20,2,1,1,2,3,0,46.0
Enes Freedom,POR,POR @ UTA,05/12/2021,W,16,5,2,5,40.0,1,2,50.0,0,0,-,1,3,4,0,0,0,1,2,4,8.8
Jusuf Nurkic,POR,POR @ UTA,05/12/2021,W,32,11,3,14,21.4,0,0,-,5,8,62.5,5,10,15,6,3,4,1,3,3,58.0
Carmelo Anthony,POR,POR @ UTA,05/12/2021,W,27,18,7,13,53.8,4,5,80.0,0,0,-,1,1,2,1,0,0,0,2,9,21.9
Damian Lillard,POR,POR @ UTA,05/12/2021,W,37,30,10,20,50.0,3,9,33.3,7,8,87.5,0,2,2,6,0,1,1,1,5,43.4
Keljin Blevins,POR,POR @ UTA,05/12/2021,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5,0.0
Anfernee Simons,POR,POR @ UTA,05/12/2021,W,19,3,1,3,33.3,1,3,33.3,0,0,-,0,1,1,0,1,0,0,1,3,7.2
Udoka Azubuike,UTA,UTA vs. POR,05/12/2021,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,7,0.0
Trent Forrest,UTA,UTA vs. POR,05/12/2021,L,20,5,1,9,11.1,1,4,25.0,2,2,100,2,2,4,1,1,0,2,4,-19,12.3
Miye Oni,UTA,UTA vs. POR,05/12/2021,L,11,3,1,2,50.0,1,2,50.0,0,0,-,0,1,1,0,0,0,0,2,9,4.2
Elijah Hughes,UTA,UTA vs. POR,05/12/2021,L,2,0,0,0,-,0,0,-,0,0,-,1,1,2,0,0,0,0,0,6,2.4
CJ Elleby,POR,POR @ UTA,05/12/2021,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5,0.0
Matt Thomas,UTA,UTA vs. POR,05/12/2021,L,8,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,1,0,0,0,1,6,1.5
Derrick Favors,UTA,UTA vs. POR,05/12/2021,L,11,2,1,2,50.0,0,0,-,0,0,-,1,3,4,0,0,3,0,3,-14,15.8
Georges Niang,UTA,UTA vs. POR,05/12/2021,L,23,11,3,7,42.9,3,6,50.0,2,2,100,0,2,2,0,1,0,0,1,0,16.4
Kyle Kuzma,LAL,LAL vs. HOU,05/12/2021,W,32,19,8,12,66.7,1,3,33.3,2,5,40.0,0,10,10,7,1,1,3,4,3,44.5
Kentavious Caldwell-Pope,LAL,LAL vs. HOU,05/12/2021,W,31,10,4,5,80.0,1,1,100,1,1,100,1,3,4,1,1,1,1,2,7,21.3
Devontae Cacok,LAL,LAL vs. HOU,05/12/2021,W,4,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3,0.0
Khyri Thomas,HOU,HOU @ LAL,05/12/2021,L,37,4,2,12,16.7,0,4,0.0,0,0,-,1,2,3,11,1,0,1,2,-1,26.1
Ben McLemore,LAL,LAL vs. HOU,05/12/2021,W,26,7,3,6,50.0,1,4,25.0,0,0,-,0,1,1,2,0,0,0,2,-1,11.2
Markieff Morris,LAL,LAL vs. HOU,05/12/2021,W,23,14,5,12,41.7,2,4,50.0,2,2,100,1,3,4,4,0,0,0,4,9,24.8
Wesley Matthews,LAL,LAL vs. HOU,05/12/2021,W,24,5,2,4,50.0,1,2,50.0,0,0,-,0,3,3,1,1,0,1,0,-7,12.1
D.J. Augustin,HOU,HOU @ LAL,05/12/2021,L,24,8,2,7,28.6,1,5,20.0,3,3,100,0,0,0,4,1,0,1,1,-3,16.0
Jeff Green,BKN,BKN vs. SAS,05/12/2021,W,19,16,7,8,87.5,1,2,50.0,1,2,50.0,0,1,1,0,0,0,0,2,6,17.2
Tyler Johnson,BKN,BKN vs. SAS,05/12/2021,W,20,2,1,3,33.3,0,2,0.0,0,0,-,0,2,2,2,0,0,1,1,0,6.4
Timothe Luwawu-Cabarrot,BKN,BKN vs. SAS,05/12/2021,W,8,0,0,4,0.0,0,3,0.0,0,0,-,1,1,2,2,0,0,1,2,-3,4.4
Jakob Poeltl,SAS,SAS @ BKN,05/12/2021,L,28,5,2,6,33.3,0,0,-,1,2,50.0,7,2,9,2,1,1,0,2,-5,24.8
DeMar DeRozan,SAS,SAS @ BKN,05/12/2021,L,30,21,9,14,64.3,0,0,-,3,4,75.0,0,2,2,5,1,0,2,4,-19,31.9
James Harden,BKN,BKN vs. SAS,05/12/2021,W,26,18,6,8,75.0,3,4,75.0,3,5,60.0,0,7,7,11,2,2,4,2,3,50.9
Mike James,BKN,BKN vs. SAS,05/12/2021,W,26,12,5,12,41.7,2,3,66.7,0,0,-,0,2,2,5,0,0,1,2,4,20.9
Reggie Perry,BKN,BKN vs. SAS,05/12/2021,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-1,0.0
Landry Shamet,BKN,BKN vs. SAS,05/12/2021,W,35,21,7,9,77.8,5,7,71.4,2,2,100,1,2,3,1,0,1,0,2,14,29.1
Blake Griffin,BKN,BKN vs. SAS,05/12/2021,W,20,13,5,8,62.5,1,3,33.3,2,2,100,1,2,3,4,0,0,0,0,9,22.6
Drew Eubanks,SAS,SAS @ BKN,05/12/2021,L,14,6,2,4,50.0,0,0,-,2,2,100,3,2,5,0,0,0,0,2,-11,12.0
Tre Jones,SAS,SAS @ BKN,05/12/2021,L,8,4,1,2,50.0,0,0,-,2,2,100,1,0,1,1,0,0,0,0,5,6.7
Bruce Brown,BKN,BKN vs. SAS,05/12/2021,W,32,14,6,9,66.7,0,0,-,2,3,66.7,0,11,11,1,0,1,0,4,21,31.7
Alize Johnson,BKN,BKN vs. SAS,05/12/2021,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-1,0.0
Lonnie Walker IV,SAS,SAS @ BKN,05/12/2021,L,25,9,3,9,33.3,3,7,42.9,0,0,-,0,3,3,2,0,0,0,2,-14,15.6
Keldon Johnson,SAS,SAS @ BKN,05/12/2021,L,20,7,3,9,33.3,0,1,0.0,1,2,50.0,1,0,1,1,0,0,1,1,-16,8.7
Luka Samanic,SAS,SAS @ BKN,05/12/2021,L,5,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,1,0,0,0,4,5.0
Keita Bates-Diop,SAS,SAS @ BKN,05/12/2021,L,9,7,3,5,60.0,0,1,0.0,1,1,100,1,1,2,1,0,0,0,1,4,10.9
Kevin Durant,BKN,BKN vs. SAS,05/12/2021,W,29,14,4,10,40.0,0,4,0.0,6,6,100,0,7,7,7,0,3,1,0,9,40.9
Patty Mills,SAS,SAS @ BKN,05/12/2021,L,20,15,4,9,44.4,3,7,42.9,4,4,100,0,1,1,1,0,0,2,2,-1,15.7
Rudy Gay,SAS,SAS @ BKN,05/12/2021,L,20,10,3,11,27.3,2,7,28.6,2,2,100,0,5,5,0,1,1,1,2,-1,21.0
Devin Vassell,SAS,SAS @ BKN,05/12/2021,L,21,8,2,9,22.2,0,6,0.0,4,5,80.0,0,2,2,0,0,0,0,3,1,10.4
Nic Claxton,BKN,BKN vs. SAS,05/12/2021,W,23,18,7,8,87.5,0,0,-,4,7,57.1,0,5,5,0,1,2,3,4,-1,30.0
Dejounte Murray,SAS,SAS @ BKN,05/12/2021,L,32,15,7,17,41.2,0,2,0.0,1,2,50.0,1,10,11,5,3,0,1,0,-12,43.7
Gorgui Dieng,SAS,SAS @ BKN,05/12/2021,L,10,7,3,4,75.0,0,0,-,1,1,100,2,2,4,3,0,0,1,0,5,15.3
Alfonzo McKinnie,LAL,LAL vs. HOU,05/12/2021,W,17,10,4,8,50.0,1,3,33.3,1,1,100,2,3,5,0,2,0,0,2,-1,22.0
Andre Drummond,LAL,LAL vs. HOU,05/12/2021,W,22,20,9,13,69.2,0,0,-,2,5,40.0,3,7,10,2,0,1,2,4,9,36.0
Tristan Thompson,BOS,BOS @ CLE,05/12/2021,L,28,10,5,7,71.4,0,0,-,0,0,-,4,3,7,1,1,1,2,4,-5,23.9
Evan Fournier,BOS,BOS @ CLE,05/12/2021,L,34,15,6,20,30.0,3,9,33.3,0,0,-,1,3,4,1,2,1,1,2,-10,29.3
Jayson Tatum,BOS,BOS @ CLE,05/12/2021,L,35,29,11,26,42.3,1,6,16.7,6,8,75.0,1,7,8,1,2,2,2,3,-5,50.1
Aaron Nesmith,BOS,BOS @ CLE,05/12/2021,L,22,8,3,10,30.0,0,4,0.0,2,2,100,1,6,7,2,1,0,0,4,-7,22.4
Grant Williams,BOS,BOS @ CLE,05/12/2021,L,32,7,2,7,28.6,2,4,50.0,1,2,50.0,2,1,3,1,1,0,0,4,3,15.1
Mfiondu Kabengele,CLE,CLE vs. BOS,05/12/2021,W,16,2,1,6,16.7,0,4,0.0,0,0,-,1,4,5,1,0,3,0,0,0,18.5
Collin Sexton,CLE,CLE vs. BOS,05/12/2021,W,32,28,7,15,46.7,1,2,50.0,13,16,81.3,0,2,2,8,0,1,5,1,0,40.4
Dean Wade,CLE,CLE vs. BOS,05/12/2021,W,28,1,0,2,0.0,0,0,-,1,2,50.0,1,2,3,2,2,0,2,6,0,11.6
Isaac Okoro,CLE,CLE vs. BOS,05/12/2021,W,36,15,6,14,42.9,0,3,0.0,3,3,100,1,5,6,6,0,1,2,2,5,32.2
Tyler Bey,DAL,DAL vs. NOP,05/12/2021,W,3,0,0,0,-,0,0,-,0,0,-,1,0,1,1,0,0,0,0,-6,2.7
Jalen Brunson,DAL,DAL vs. NOP,05/12/2021,W,18,5,1,4,25.0,0,1,0.0,3,5,60.0,0,3,3,6,0,0,0,3,13,17.6
Nate Hinton,DAL,DAL vs. NOP,05/12/2021,W,5,2,1,5,20.0,0,3,0.0,0,0,-,0,0,0,0,0,0,0,1,-5,2.0
Dorian Finney-Smith,DAL,DAL vs. NOP,05/12/2021,W,28,9,4,5,80.0,1,1,100,0,0,-,1,4,5,1,0,0,0,3,10,16.5
Nicolo Melli,DAL,DAL vs. NOP,05/12/2021,W,7,0,0,1,0.0,0,0,-,0,0,-,0,2,2,0,0,0,0,0,-7,2.4
Boban Marjanovic,DAL,DAL vs. NOP,05/12/2021,W,4,2,1,2,50.0,0,1,0.0,0,0,-,0,2,2,0,0,0,1,0,-6,3.4
Kira Lewis Jr.,NOP,NOP @ DAL,05/12/2021,L,22,13,3,10,30.0,2,4,50.0,5,6,83.3,1,3,4,2,0,0,1,1,-7,19.8
Eric Bledsoe,NOP,NOP @ DAL,05/12/2021,L,26,15,5,11,45.5,1,5,20.0,4,7,57.1,0,2,2,4,1,0,3,3,-11,23.4
Wes Iwundu,NOP,NOP @ DAL,05/12/2021,L,13,4,2,5,40.0,0,0,-,0,0,-,2,2,4,0,0,0,0,1,-19,8.8
Tim Hardaway Jr.,DAL,DAL vs. NOP,05/12/2021,W,29,27,10,18,55.6,3,10,30.0,4,4,100,1,3,4,2,1,0,1,2,9,36.8
Kristaps Porzingis,DAL,DAL vs. NOP,05/12/2021,W,22,19,7,14,50.0,2,5,40.0,3,3,100,0,5,5,1,1,0,0,3,-1,29.5
Dwight Powell,DAL,DAL vs. NOP,05/12/2021,W,30,12,5,5,100,0,0,-,2,3,66.7,2,6,8,0,1,0,1,3,14,23.6
Willie Cauley-Stein,DAL,DAL vs. NOP,05/12/2021,W,13,5,2,3,66.7,0,0,-,1,1,100,2,0,2,0,1,1,1,4,10,12.4
Willy Hernangomez,NOP,NOP @ DAL,05/12/2021,L,26,12,3,5,60.0,0,0,-,6,8,75.0,4,6,10,3,1,0,1,2,-1,30.5
Luka Doncic,DAL,DAL vs. NOP,05/12/2021,W,31,33,12,24,50.0,7,15,46.7,2,2,100,1,7,8,8,0,0,4,1,24,50.6
Jaxson Hayes,NOP,NOP @ DAL,05/12/2021,L,22,15,4,10,40.0,0,1,0.0,7,8,87.5,3,3,6,0,1,1,0,1,-17,28.2
Kelly Olynyk,HOU,HOU @ LAL,05/12/2021,L,25,24,6,11,54.5,4,6,66.7,8,10,80.0,1,5,6,8,2,0,5,5,-5,44.2
Cameron Oliver,HOU,HOU @ LAL,05/12/2021,L,23,17,7,10,70.0,2,5,40.0,1,3,33.3,0,2,2,1,1,1,1,2,3,25.9
Montrezl Harrell,LAL,LAL vs. HOU,05/12/2021,W,26,16,8,14,57.1,0,0,-,0,0,-,1,1,2,1,1,0,1,1,-8,21.9
Jae'Sean Tate,HOU,HOU @ LAL,05/12/2021,L,23,16,6,10,60.0,3,3,100,1,2,50.0,1,4,5,2,0,0,2,4,17,23.0
Armoni Brooks,HOU,HOU @ LAL,05/12/2021,L,37,24,9,18,50.0,4,11,36.4,2,3,66.7,3,3,6,1,1,0,1,2,-1,34.7
Royce O'Neale,UTA,UTA vs. POR,05/12/2021,L,31,2,1,8,12.5,0,3,0.0,0,0,-,4,4,8,3,0,0,1,3,-10,15.1
Jarrell Brantley,UTA,UTA vs. POR,05/12/2021,L,2,5,2,3,66.7,1,1,100,0,0,-,0,0,0,1,0,0,0,0,7,6.5
Maxi Kleber,DAL,DAL vs. NOP,05/12/2021,W,19,5,2,5,40.0,1,4,25.0,0,0,-,1,5,6,3,0,1,0,1,26,19.7
Nickeil Alexander-Walker,NOP,NOP @ DAL,05/12/2021,L,35,13,5,14,35.7,1,5,20.0,2,3,66.7,0,2,2,3,1,0,2,2,-25,20.9
Didi Louzada,NOP,NOP @ DAL,05/12/2021,L,15,2,1,5,20.0,0,2,0.0,0,0,-,0,1,1,0,0,0,0,2,10,3.2
Naji Marshall,NOP,NOP @ DAL,05/12/2021,L,30,12,5,11,45.5,0,3,0.0,2,3,66.7,0,6,6,2,1,0,4,3,-8,21.2
Wenyen Gabriel,NOP,NOP @ DAL,05/12/2021,L,26,7,3,5,60.0,1,3,33.3,0,0,-,1,4,5,1,0,1,1,1,-8,16.5
Anthony Lamb,HOU,HOU @ LAL,05/12/2021,L,34,9,4,7,57.1,1,3,33.3,0,0,-,2,7,9,4,1,0,2,5,-18,26.8
Dwight Howard,PHI,PHI @ IND,05/11/2021,L,21,4,2,5,40.0,0,0,-,0,0,-,2,5,7,1,0,2,0,3,-2,19.9
Seth Curry,PHI,PHI @ IND,05/11/2021,L,35,10,4,9,44.4,2,4,50.0,0,1,0.0,0,4,4,3,1,0,1,2,-15,21.3
JaKarr Sampson,IND,IND vs. PHI,05/11/2021,W,4,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4,2.0
Cassius Stanley,IND,IND vs. PHI,05/11/2021,W,5,3,1,2,50.0,1,2,50.0,0,0,-,0,0,0,0,0,0,0,0,-2,3.0
Oshae Brissett,IND,IND vs. PHI,05/11/2021,W,29,2,0,6,0.0,0,4,0.0,2,2,100,3,2,5,2,3,1,0,1,-2,23.0
Goga Bitadze,IND,IND vs. PHI,05/11/2021,W,18,4,0,4,0.0,0,3,0.0,4,4,100,1,1,2,1,0,2,0,3,4,13.9
Justin Holiday,IND,IND vs. PHI,05/11/2021,W,32,16,6,9,66.7,3,6,50.0,1,2,50.0,0,5,5,1,0,1,0,2,14,26.5
T.J. McConnell,IND,IND vs. PHI,05/11/2021,W,26,10,5,8,62.5,0,0,-,0,0,-,2,4,6,1,1,1,3,3,11,21.7
Tyrese Maxey,PHI,PHI @ IND,05/11/2021,L,17,11,4,9,44.4,0,1,0.0,3,4,75.0,1,1,2,3,1,2,1,2,-1,25.9
Caris LeVert,IND,IND vs. PHI,05/11/2021,W,40,24,8,20,40.0,2,9,22.2,6,6,100,0,7,7,5,2,0,4,3,17,41.9
Giannis Antetokounmpo,MIL,MIL vs. ORL,05/11/2021,W,32,27,11,18,61.1,0,3,0.0,5,8,62.5,2,10,12,5,3,0,2,5,14,55.9
Brook Lopez,MIL,MIL vs. ORL,05/11/2021,W,27,17,7,14,50.0,1,5,20.0,2,3,66.7,2,4,6,0,1,0,0,1,15,27.2
Mike Scott,PHI,PHI @ IND,05/11/2021,L,26,3,1,4,25.0,1,3,33.3,0,0,-,1,3,4,2,1,1,1,1,-7,15.8
Danny Green,PHI,PHI @ IND,05/11/2021,L,29,6,2,9,22.2,2,8,25.0,0,0,-,0,2,2,1,1,0,0,0,-8,12.9
R.J. Hampton,ORL,ORL @ MIL,05/11/2021,L,25,11,5,12,41.7,0,1,0.0,1,2,50.0,0,4,4,5,0,0,3,2,-3,20.3
Chasson Randle,ORL,ORL @ MIL,05/11/2021,L,18,12,4,8,50.0,1,4,25.0,3,3,100,0,1,1,0,1,1,1,3,-5,18.2
Khris Middleton,MIL,MIL vs. ORL,05/11/2021,W,30,11,3,15,20.0,0,5,0.0,5,6,83.3,0,7,7,5,0,0,1,2,17,25.9
Jeff Teague,MIL,MIL vs. ORL,05/11/2021,W,8,6,3,5,60.0,0,0,-,0,0,-,1,0,1,0,1,0,1,0,-1,9.2
Thanasis Antetokounmpo,MIL,MIL vs. ORL,05/11/2021,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2,0.0
Anthony Tolliver,PHI,PHI @ IND,05/11/2021,L,11,0,0,2,0.0,0,2,0.0,0,0,-,0,1,1,0,0,0,0,0,7,1.2
Joe Harris,BKN,BKN @ CHI,05/11/2021,W,33,17,7,16,43.8,2,7,28.6,1,1,100,1,4,5,2,1,0,2,4,8,27.0
Tobias Harris,PHI,PHI @ IND,05/11/2021,L,34,27,11,24,45.8,2,5,40.0,3,3,100,0,5,5,3,0,0,2,1,-7,35.5
P.J. Tucker,MIL,MIL vs. ORL,05/11/2021,W,20,0,0,0,-,0,0,-,0,0,-,0,5,5,0,0,0,0,1,7,6.0
Pat Connaughton,MIL,MIL vs. ORL,05/11/2021,W,25,3,1,5,20.0,1,3,33.3,0,0,-,1,8,9,1,1,0,1,1,2,17.3
Garrett Temple,CHI,CHI vs. BKN,05/11/2021,L,29,7,2,8,25.0,0,3,0.0,3,3,100,1,5,6,4,1,1,0,3,3,26.2
Jeff Green,BKN,BKN @ CHI,05/11/2021,W,25,14,5,12,41.7,2,7,28.6,2,2,100,2,6,8,1,0,1,2,1,-4,26.1
Mike James,BKN,BKN @ CHI,05/11/2021,W,27,11,1,7,14.3,1,4,25.0,8,8,100,0,7,7,6,1,1,1,2,5,33.4
Nikola Vucevic,CHI,CHI vs. BKN,05/11/2021,L,36,12,5,18,27.8,2,6,33.3,0,0,-,2,10,12,6,0,0,1,1,1,34.4
Patrick Williams,CHI,CHI vs. BKN,05/11/2021,L,23,5,2,2,100,1,1,100,0,0,-,0,1,1,0,0,2,2,2,-16,10.2
Landry Shamet,BKN,BKN @ CHI,05/11/2021,W,27,1,0,5,0.0,0,2,0.0,1,2,50.0,0,0,0,2,1,0,0,4,0,7.0
Javonte Green,CHI,CHI vs. BKN,05/11/2021,L,3,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,1,0,1.2
Kevin Durant,BKN,BKN @ CHI,05/11/2021,W,32,21,9,13,69.2,1,2,50.0,2,3,66.7,0,4,4,8,1,3,2,2,7,47.8
Zach LaVine,CHI,CHI vs. BKN,05/11/2021,L,37,41,15,27,55.6,6,11,54.5,5,7,71.4,1,2,3,1,1,0,2,4,-10,47.1
Kyrie Irving,BKN,BKN @ CHI,05/11/2021,W,21,13,4,10,40.0,3,5,60.0,2,2,100,0,3,3,5,0,0,0,0,4,24.1
Blake Griffin,BKN,BKN @ CHI,05/11/2021,W,24,13,5,8,62.5,2,4,50.0,1,2,50.0,2,2,4,4,0,0,0,3,6,23.8
Ignas Brazdeikis,ORL,ORL @ MIL,05/11/2021,L,20,5,1,5,20.0,1,2,50.0,2,2,100,0,3,3,1,1,0,0,3,-11,13.1
Sindarius Thornwell,ORL,ORL @ MIL,05/11/2021,L,16,3,1,1,100,1,1,100,0,0,-,0,2,2,1,2,1,2,2,-2,13.9
Gary Harris,ORL,ORL @ MIL,05/11/2021,L,29,14,5,15,33.3,3,7,42.9,1,1,100,0,0,0,2,1,0,1,0,-3,19.0
Jordan Nwora,MIL,MIL vs. ORL,05/11/2021,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2,0.0
Bryn Forbes,MIL,MIL vs. ORL,05/11/2021,W,12,6,2,6,33.3,2,5,40.0,0,0,-,0,2,2,0,0,0,2,2,-4,6.4
Jrue Holiday,MIL,MIL vs. ORL,05/11/2021,W,35,15,5,15,33.3,1,4,25.0,4,4,100,3,1,4,2,2,0,0,1,11,28.8
Thaddeus Young,CHI,CHI vs. BKN,05/11/2021,L,24,4,2,10,20.0,0,2,0.0,0,0,-,3,6,9,3,1,1,2,1,6,23.3
Frank Kaminsky,PHX,PHX @ GSW,05/11/2021,L,16,6,2,5,40.0,0,0,-,2,2,100,1,4,5,0,0,0,0,3,1,12.0
Cameron Payne,PHX,PHX @ GSW,05/11/2021,L,22,7,3,7,42.9,1,4,25.0,0,0,-,0,3,3,6,1,1,0,0,2,25.6
Donte DiVincenzo,MIL,MIL vs. ORL,05/11/2021,W,29,19,7,12,58.3,3,7,42.9,2,2,100,0,2,2,2,1,0,1,1,5,26.4
Wendell Carter Jr.,ORL,ORL @ MIL,05/11/2021,L,31,8,3,11,27.3,0,2,0.0,2,2,100,2,12,14,4,0,0,1,3,-4,29.8
Donta Hall,ORL,ORL @ MIL,05/11/2021,L,17,9,4,6,66.7,0,0,-,1,2,50.0,2,2,4,0,0,0,0,2,-8,13.8
Cole Anthony,ORL,ORL @ MIL,05/11/2021,L,30,18,8,16,50.0,2,6,33.3,0,0,-,0,4,4,0,0,0,4,0,-7,18.8
Dwayne Bacon,ORL,ORL @ MIL,05/11/2021,L,26,5,2,7,28.6,0,3,0.0,1,4,25.0,1,6,7,4,1,0,0,3,-16,22.4
Moritz Wagner,ORL,ORL @ MIL,05/11/2021,L,28,17,6,13,46.2,2,4,50.0,3,4,75.0,5,8,13,1,0,0,0,2,-1,34.1
Devonte' Graham,CHA,CHA vs. DEN,05/11/2021,L,33,31,10,19,52.6,7,14,50.0,4,4,100,1,3,4,5,0,0,1,1,17,42.3
