PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Enes Freedom,NYK,NYK @ DAL,11/02/2018,W,20,13,5,7,71.4,0,0,-,3,4,75.0,0,5,5,2,0,2,1,0,4,27.0
DeAndre Jordan,DAL,DAL vs. NYK,11/02/2018,L,32,4,2,5,40.0,0,0,-,0,0,-,2,8,10,1,1,0,1,3,-8,19.5
Allonzo Trier,NYK,NYK @ DAL,11/02/2018,W,24,23,8,10,80.0,1,3,33.3,6,7,85.7,1,1,2,1,0,0,3,2,1,23.9
Tim Hardaway Jr.,NYK,NYK @ DAL,11/02/2018,W,34,18,7,17,41.2,4,11,36.4,0,0,-,1,5,6,3,1,0,2,3,10,30.7
Emmanuel Mudiay,NYK,NYK @ DAL,11/02/2018,W,16,6,3,5,60.0,0,2,0.0,0,0,-,1,1,2,4,3,0,1,1,5,22.4
Jalen Brunson,DAL,DAL vs. NYK,11/02/2018,L,3,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,5,1.2
Jerome Robinson,LAC,LAC @ ORL,11/02/2018,W,6,3,1,4,25.0,1,3,33.3,0,0,-,0,1,1,0,0,0,1,0,1,3.2
Jarell Martin,ORL,ORL vs. LAC,11/02/2018,L,8,6,3,5,60.0,0,0,-,0,0,-,0,1,1,0,0,0,0,2,-6,7.2
Khem Birch,ORL,ORL vs. LAC,11/02/2018,L,6,2,1,1,100,0,0,-,0,0,-,0,4,4,0,0,0,0,0,-1,6.8
Melvin Frazier Jr.,ORL,ORL vs. LAC,11/02/2018,L,6,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-1,0.0
Tobias Harris,LAC,LAC @ ORL,11/02/2018,W,26,21,8,10,80.0,1,2,50.0,4,4,100,0,7,7,2,0,0,0,2,3,32.4
Danilo Gallinari,LAC,LAC @ ORL,11/02/2018,W,24,13,5,10,50.0,1,2,50.0,2,2,100,1,1,2,3,1,0,1,1,10,21.9
Montrezl Harrell,LAC,LAC @ ORL,11/02/2018,W,25,10,4,8,50.0,0,0,-,2,4,50.0,2,10,12,1,0,3,0,4,21,34.9
Tyrone Wallace,LAC,LAC @ ORL,11/02/2018,W,5,5,2,3,66.7,0,0,-,1,1,100,0,1,1,0,0,0,0,1,1,6.2
Frank Ntilikina,NYK,NYK @ DAL,11/02/2018,W,32,7,2,8,25.0,0,4,0.0,3,3,100,0,0,0,7,3,1,3,2,7,26.5
Shai Gilgeous-Alexander,LAC,LAC @ ORL,11/02/2018,W,25,8,2,6,33.3,0,2,0.0,4,4,100,0,1,1,1,1,0,3,3,22,10.7
Nikola Vucevic,ORL,ORL vs. LAC,11/02/2018,L,32,22,10,21,47.6,1,3,33.3,1,2,50.0,2,9,11,3,0,3,1,1,-16,47.7
Trey Burke,NYK,NYK @ DAL,11/02/2018,W,7,2,1,3,33.3,0,1,0.0,0,0,-,0,1,1,2,0,0,0,0,-6,6.2
Lance Thomas,NYK,NYK @ DAL,11/02/2018,W,17,10,3,4,75.0,0,1,0.0,4,4,100,0,2,2,3,2,0,0,4,11,22.9
Bradley Beal,WAS,WAS vs. OKC,11/02/2018,L,31,27,10,16,62.5,4,7,57.1,3,3,100,0,2,2,4,1,0,5,2,-16,33.4
Markieff Morris,WAS,WAS vs. OKC,11/02/2018,L,29,4,2,6,33.3,0,2,0.0,0,0,-,0,2,2,4,1,0,0,1,-9,15.4
Serge Ibaka,TOR,TOR @ PHX,11/02/2018,W,23,14,6,12,50.0,0,4,0.0,2,4,50.0,0,4,4,1,2,2,1,2,11,31.3
Danny Green,TOR,TOR @ PHX,11/02/2018,W,26,8,3,8,37.5,2,5,40.0,0,0,-,0,2,2,0,1,1,2,1,-2,14.4
Elie Okobo,PHX,PHX vs. TOR,11/02/2018,L,16,4,2,8,25.0,0,3,0.0,0,0,-,0,1,1,2,0,0,2,2,-10,6.2
Richaun Holmes,PHX,PHX vs. TOR,11/02/2018,L,13,2,1,4,25.0,0,0,-,0,0,-,1,4,5,0,0,1,1,2,-2,10.0
Greg Monroe,TOR,TOR @ PHX,11/02/2018,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,1,0,-5,-1.0
Josh Jackson,PHX,PHX vs. TOR,11/02/2018,L,12,11,5,8,62.5,1,1,100,0,0,-,0,3,3,1,0,0,1,1,-9,15.1
Isaiah Canaan,PHX,PHX vs. TOR,11/02/2018,L,32,19,8,12,66.7,2,4,50.0,1,1,100,0,1,1,2,0,0,1,3,1,22.2
Delon Wright,TOR,TOR @ PHX,11/02/2018,W,7,2,0,0,-,0,0,-,2,2,100,0,2,2,0,0,0,0,2,-2,4.4
Ryan Anderson,PHX,PHX vs. TOR,11/02/2018,L,25,5,1,5,20.0,1,2,50.0,2,4,50.0,1,5,6,1,0,0,1,2,-13,12.7
Kyle Lowry,TOR,TOR @ PHX,11/02/2018,W,32,11,4,9,44.4,1,5,20.0,2,2,100,2,4,6,12,2,0,3,3,5,39.2
Mo Bamba,ORL,ORL vs. LAC,11/02/2018,L,20,7,3,6,50.0,0,3,0.0,1,2,50.0,2,3,5,3,0,0,0,0,-20,17.5
Jonathan Isaac,ORL,ORL vs. LAC,11/02/2018,L,12,2,1,4,25.0,0,1,0.0,0,0,-,1,0,1,0,0,0,0,1,-2,3.2
Boban Marjanovic,LAC,LAC @ ORL,11/02/2018,W,23,10,4,7,57.1,0,0,-,2,6,33.3,3,8,11,2,0,0,2,2,4,24.2
Evan Fournier,ORL,ORL vs. LAC,11/02/2018,L,28,19,7,12,58.3,1,2,50.0,4,6,66.7,1,2,3,4,3,0,4,3,-6,33.6
Lou Williams,LAC,LAC @ ORL,11/02/2018,W,21,28,7,13,53.8,5,5,100,9,10,90.0,0,3,3,3,1,0,2,1,15,37.1
Darren Collison,IND,IND @ CHI,11/02/2018,W,36,14,6,15,40.0,1,6,16.7,1,1,100,1,3,4,4,2,0,2,2,10,28.8
Norman Powell,TOR,TOR @ PHX,11/02/2018,W,14,8,3,6,50.0,2,4,50.0,0,1,0.0,0,2,2,1,0,0,0,1,11,11.9
Chandler Hutchison,CHI,CHI vs. IND,11/02/2018,L,17,7,3,5,60.0,1,3,33.3,0,0,-,0,3,3,1,0,1,1,3,3,14.1
T.J. Leaf,IND,IND @ CHI,11/02/2018,W,6,2,1,2,50.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,0,-2,3.2
Bojan Bogdanovic,IND,IND @ CHI,11/02/2018,W,28,8,3,7,42.9,2,3,66.7,0,0,-,0,2,2,1,0,0,1,0,6,10.9
Ryan Arcidiacono,CHI,CHI vs. IND,11/02/2018,L,22,3,1,3,33.3,1,1,100,0,0,-,0,2,2,6,0,0,0,0,-2,14.4
Doug McDermott,IND,IND @ CHI,11/02/2018,W,14,6,2,4,50.0,2,4,50.0,0,0,-,0,0,0,2,1,0,0,0,-4,12.0
Robin Lopez,CHI,CHI vs. IND,11/02/2018,L,4,0,0,0,-,0,0,-,0,0,-,2,0,2,1,0,2,0,0,-6,9.9
Hamidou Diallo,OKC,OKC @ WAS,11/02/2018,W,19,7,2,5,40.0,0,1,0.0,3,4,75.0,1,3,4,0,1,0,0,0,8,14.8
Kyle Anderson,MEM,MEM @ UTA,11/02/2018,W,31,2,0,4,0.0,0,0,-,2,4,50.0,2,4,6,3,0,0,1,3,3,12.7
Marc Gasol,MEM,MEM @ UTA,11/02/2018,W,36,17,6,12,50.0,2,4,50.0,3,6,50.0,1,9,10,7,4,1,3,4,9,51.5
Georges Niang,UTA,UTA vs. MEM,11/02/2018,L,12,3,1,3,33.3,1,2,50.0,0,0,-,1,4,5,0,1,0,0,0,-9,12.0
Royce O'Neale,UTA,UTA vs. MEM,11/02/2018,L,21,5,2,6,33.3,0,1,0.0,1,2,50.0,0,1,1,0,0,0,2,3,-6,4.2
MarShon Brooks,MEM,MEM @ UTA,11/02/2018,W,10,3,1,1,100,1,1,100,0,0,-,0,1,1,1,0,0,0,0,7,5.7
Wayne Selden,MEM,MEM @ UTA,11/02/2018,W,15,5,2,3,66.7,1,1,100,0,2,0.0,0,0,0,1,0,0,0,4,14,6.5
Pascal Siakam,TOR,TOR @ PHX,11/02/2018,W,27,10,4,5,80.0,0,0,-,2,4,50.0,1,4,5,1,1,0,0,2,7,20.5
Fred VanVleet,TOR,TOR @ PHX,11/02/2018,W,20,8,3,7,42.9,2,4,50.0,0,0,-,0,3,3,6,2,1,2,2,7,27.6
Kevin Durant,GSW,GSW vs. MIN,11/02/2018,W,36,33,11,19,57.9,3,5,60.0,8,9,88.9,0,13,13,3,0,1,4,2,17,52.1
Jimmy Butler,MIN,MIN @ GSW,11/02/2018,L,35,21,10,23,43.5,0,8,0.0,1,2,50.0,2,1,3,5,0,0,0,3,-19,32.1
Draymond Green,GSW,GSW vs. MIN,11/02/2018,W,33,9,4,7,57.1,0,2,0.0,1,2,50.0,2,7,9,11,1,3,4,3,24,44.3
Jonas Jerebko,GSW,GSW vs. MIN,11/02/2018,W,14,7,2,7,28.6,0,2,0.0,3,3,100,2,2,4,1,0,0,1,0,-4,12.3
Anthony Tolliver,MIN,MIN @ GSW,11/02/2018,L,22,5,1,5,20.0,1,5,20.0,2,3,66.7,0,1,1,3,1,1,0,4,-7,16.7
Damian Jones,GSW,GSW vs. MIN,11/02/2018,W,17,6,2,3,66.7,0,0,-,2,2,100,1,3,4,0,0,0,0,0,5,10.8
Deandre Ayton,PHX,PHX vs. TOR,11/02/2018,L,35,17,7,10,70.0,0,0,-,3,6,50.0,7,11,18,2,0,2,1,1,-7,46.6
Jared Dudley,BKN,BKN vs. HOU,11/02/2018,L,23,3,1,2,50.0,1,2,50.0,0,0,-,1,2,3,3,0,0,2,1,-12,9.1
Allen Crabbe,BKN,BKN vs. HOU,11/02/2018,L,26,5,2,7,28.6,1,4,25.0,0,0,-,0,6,6,2,0,1,0,2,9,18.2
James Ennis III,HOU,HOU @ BKN,11/02/2018,W,19,2,1,3,33.3,0,1,0.0,0,2,0.0,0,1,1,0,0,1,0,3,4,6.2
Michael Carter-Williams,HOU,HOU @ BKN,11/02/2018,W,6,0,0,1,0.0,0,0,-,0,2,0.0,0,0,0,1,1,0,0,2,-7,4.5
T.J. Warren,PHX,PHX vs. TOR,11/02/2018,L,23,10,3,9,33.3,0,1,0.0,4,6,66.7,0,4,4,2,0,0,4,4,4,13.8
Cristiano Felicio,CHI,CHI vs. IND,11/02/2018,L,21,9,4,6,66.7,0,0,-,1,2,50.0,2,7,9,2,0,1,2,2,-3,23.8
Wendell Carter Jr.,CHI,CHI vs. IND,11/02/2018,L,24,11,5,10,50.0,0,0,-,1,1,100,6,2,8,6,1,1,1,5,8,34.6
Zach LaVine,CHI,CHI vs. IND,11/02/2018,L,35,20,7,21,33.3,2,7,28.6,4,4,100,0,6,6,5,1,1,4,5,5,36.7
Victor Oladipo,IND,IND @ CHI,11/02/2018,W,36,25,9,19,47.4,1,6,16.7,6,6,100,2,12,14,5,2,1,0,1,5,58.3
Myles Turner,IND,IND @ CHI,11/02/2018,W,27,18,7,10,70.0,0,3,0.0,4,4,100,1,2,3,3,0,6,4,4,6,40.1
Thaddeus Young,IND,IND @ CHI,11/02/2018,W,31,8,4,10,40.0,0,1,0.0,0,0,-,4,5,9,1,1,1,1,2,11,25.3
Domantas Sabonis,IND,IND @ CHI,11/02/2018,W,21,9,1,4,25.0,0,0,-,7,8,87.5,1,2,3,1,1,1,1,3,-4,19.1
Jabari Parker,CHI,CHI vs. IND,11/02/2018,L,30,11,5,12,41.7,0,1,0.0,1,1,100,1,6,7,2,0,0,4,0,-6,18.4
Antonio Blakeney,CHI,CHI vs. IND,11/02/2018,L,26,22,9,13,69.2,3,5,60.0,1,1,100,0,3,3,0,0,0,1,0,6,24.6
Cameron Payne,CHI,CHI vs. IND,11/02/2018,L,25,3,1,5,20.0,1,3,33.3,0,0,-,0,2,2,8,0,0,0,3,-4,17.4
Justin Holiday,CHI,CHI vs. IND,11/02/2018,L,36,19,7,14,50.0,5,11,45.5,0,0,-,0,1,1,2,0,1,1,2,-11,25.2
Tyreke Evans,IND,IND @ CHI,11/02/2018,W,18,13,5,11,45.5,1,2,50.0,2,2,100,0,2,2,2,1,0,2,1,-11,19.4
Cory Joseph,IND,IND @ CHI,11/02/2018,W,23,4,2,3,66.7,0,0,-,0,1,0.0,0,4,4,2,0,0,0,0,-7,11.8
Devin Booker,PHX,PHX vs. TOR,11/02/2018,L,36,18,8,20,40.0,2,7,28.6,0,1,0.0,1,3,4,6,1,1,3,1,-6,34.8
Trevor Ariza,PHX,PHX vs. TOR,11/02/2018,L,34,10,4,12,33.3,2,7,28.6,0,0,-,2,4,6,4,1,0,1,1,-8,25.2
Kawhi Leonard,TOR,TOR @ PHX,11/02/2018,W,30,19,7,14,50.0,1,2,50.0,4,6,66.7,2,4,6,5,2,1,2,0,4,40.7
Jonas Valanciunas,TOR,TOR @ PHX,11/02/2018,W,24,16,7,10,70.0,1,2,50.0,1,2,50.0,1,6,7,1,1,4,2,6,3,38.9
OG Anunoby,TOR,TOR @ PHX,11/02/2018,W,21,2,1,3,33.3,0,2,0.0,0,0,-,0,1,1,0,0,0,0,3,2,3.2
Mikal Bridges,PHX,PHX vs. TOR,11/02/2018,L,11,2,1,3,33.3,0,1,0.0,0,0,-,0,1,1,0,1,0,0,1,1,6.2
Grayson Allen,UTA,UTA vs. MEM,11/02/2018,L,27,9,3,8,37.5,2,7,28.6,1,2,50.0,0,0,0,1,0,0,0,4,-18,10.5
Tomas Satoransky,WAS,WAS vs. OKC,11/02/2018,L,14,2,1,4,25.0,0,1,0.0,0,0,-,1,1,2,6,0,1,0,2,-7,16.4
Kelly Oubre Jr.,WAS,WAS vs. OKC,11/02/2018,L,32,14,6,17,35.3,0,6,0.0,2,3,66.7,1,3,4,0,0,2,2,3,-30,22.8
Troy Brown Jr.,WAS,WAS vs. OKC,11/02/2018,L,10,7,3,4,75.0,1,2,50.0,0,0,-,1,2,3,0,1,0,0,0,5,13.6
Nerlens Noel,OKC,OKC @ WAS,11/02/2018,W,17,9,2,2,100,0,0,-,5,6,83.3,1,6,7,0,1,1,0,3,7,23.4
Patrick Patterson,OKC,OKC @ WAS,11/02/2018,W,18,8,2,8,25.0,2,5,40.0,2,2,100,3,2,5,1,0,1,0,2,19,18.5
Spencer Dinwiddie,BKN,BKN vs. HOU,11/02/2018,L,28,12,5,13,38.5,1,6,16.7,1,2,50.0,0,0,0,3,0,0,3,4,-1,13.5
Caris LeVert,BKN,BKN vs. HOU,11/02/2018,L,30,29,10,17,58.8,4,6,66.7,5,7,71.4,1,3,4,2,3,1,1,5,-18,47.8
Shabazz Napier,BKN,BKN vs. HOU,11/02/2018,L,16,11,3,7,42.9,3,4,75.0,2,2,100,1,1,2,0,0,0,0,3,9,13.4
Joe Harris,BKN,BKN vs. HOU,11/02/2018,L,32,18,7,9,77.8,4,4,100,0,0,-,0,2,2,4,0,0,0,4,-9,26.4
Garrett Temple,MEM,MEM @ UTA,11/02/2018,W,35,12,5,10,50.0,1,4,25.0,1,2,50.0,2,2,4,0,2,0,1,3,5,21.8
Ivan Rabb,MEM,MEM @ UTA,11/02/2018,W,3,1,0,0,-,0,0,-,1,2,50.0,0,2,2,0,0,0,0,1,-1,3.4
Joe Ingles,UTA,UTA vs. MEM,11/02/2018,L,37,19,6,13,46.2,3,8,37.5,4,5,80.0,0,3,3,2,1,1,5,2,-3,26.6
Gerald Green,HOU,HOU @ BKN,11/02/2018,W,17,9,3,8,37.5,1,5,20.0,2,2,100,2,1,3,0,0,0,0,1,-9,12.6
Clint Capela,HOU,HOU @ BKN,11/02/2018,W,37,22,8,11,72.7,0,0,-,6,10,60.0,4,9,13,5,0,2,0,1,15,51.1
Chris Paul,HOU,HOU @ BKN,11/02/2018,W,37,32,13,27,48.1,5,12,41.7,1,1,100,3,4,7,11,2,2,2,4,20,66.9
Ed Davis,BKN,BKN vs. HOU,11/02/2018,L,17,6,3,3,100,0,0,-,0,0,-,3,2,5,2,1,1,1,4,5,20.0
Rondae Hollis-Jefferson,BKN,BKN vs. HOU,11/02/2018,L,19,5,2,5,40.0,0,1,0.0,1,3,33.3,1,4,5,3,1,0,1,3,-2,17.5
Carmelo Anthony,HOU,HOU @ BKN,11/02/2018,W,31,28,9,12,75.0,6,9,66.7,4,6,66.7,0,4,4,0,0,1,1,5,3,34.8
P.J. Tucker,HOU,HOU @ BKN,11/02/2018,W,39,5,1,1,100,1,1,100,2,2,100,2,9,11,2,0,1,0,3,21,24.2
Eric Gordon,HOU,HOU @ BKN,11/02/2018,W,35,21,6,14,42.9,2,8,25.0,7,7,100,0,1,1,3,0,0,4,1,7,22.7
Marquese Chriss,HOU,HOU @ BKN,11/02/2018,W,3,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-8,0.0
Jarrett Allen,BKN,BKN vs. HOU,11/02/2018,L,27,10,4,8,50.0,0,2,0.0,2,4,50.0,1,7,8,0,0,1,1,2,-9,21.6
D'Angelo Russell,BKN,BKN vs. HOU,11/02/2018,L,22,12,5,14,35.7,1,5,20.0,1,2,50.0,1,2,3,3,0,0,1,0,-12,19.1
Gary Clark,HOU,HOU @ BKN,11/02/2018,W,9,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,0,1,1,1,1,-7,5.0
Isaiah Hartenstein,HOU,HOU @ BKN,11/02/2018,W,8,0,0,2,0.0,0,0,-,0,0,-,0,1,1,0,0,2,1,0,1,6.2
Omri Casspi,MEM,MEM @ UTA,11/02/2018,W,7,4,1,1,100,0,0,-,2,4,50.0,1,2,3,1,0,0,0,1,7,9.1
Mike Conley,MEM,MEM @ UTA,11/02/2018,W,33,28,7,18,38.9,3,6,50.0,11,13,84.6,2,3,5,5,1,0,0,2,-6,44.5
Rudy Gobert,UTA,UTA vs. MEM,11/02/2018,L,37,9,3,5,60.0,0,0,-,3,6,50.0,4,12,16,1,0,1,2,3,3,30.7
Derrick Favors,UTA,UTA vs. MEM,11/02/2018,L,23,12,5,9,55.6,1,2,50.0,1,2,50.0,4,2,6,1,0,2,0,3,-13,26.7
Jaren Jackson Jr.,MEM,MEM @ UTA,11/02/2018,W,20,13,6,9,66.7,1,2,50.0,0,0,-,1,0,1,1,1,1,3,5,2,18.7
Dillon Brooks,MEM,MEM @ UTA,11/02/2018,W,15,6,3,6,50.0,0,2,0.0,0,0,-,0,1,1,1,1,1,0,5,-2,14.7
Dante Exum,UTA,UTA vs. MEM,11/02/2018,L,19,3,1,6,16.7,0,2,0.0,1,2,50.0,0,0,0,4,0,0,1,4,-8,8.0
Shelvin Mack,MEM,MEM @ UTA,11/02/2018,W,33,19,7,11,63.6,4,6,66.7,1,1,100,0,6,6,3,0,0,3,1,12,27.7
Jae Crowder,UTA,UTA vs. MEM,11/02/2018,L,32,18,6,10,60.0,4,7,57.1,2,4,50.0,1,5,6,1,0,1,0,2,-7,29.7
Ricky Rubio,UTA,UTA vs. MEM,11/02/2018,L,32,22,9,17,52.9,3,7,42.9,1,2,50.0,0,2,2,11,1,0,4,4,11,39.9
Cody Zeller,CHA,CHA vs. OKC,11/01/2018,L,27,5,2,4,50.0,0,0,-,1,2,50.0,2,6,8,4,0,1,3,4,3,20.6
Avery Bradley,LAC,LAC @ PHI,11/01/2018,L,36,2,1,6,16.7,0,1,0.0,0,0,-,1,1,2,1,1,0,2,1,4,6.9
Dewayne Dedmon,ATL,ATL vs. SAC,11/01/2018,L,12,6,2,3,66.7,0,1,0.0,2,2,100,0,4,4,0,1,1,0,5,-11,16.8
Kevin Huerter,ATL,ATL vs. SAC,11/01/2018,L,1,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,-2,3.0
Tyler Dorsey,ATL,ATL vs. SAC,11/01/2018,L,17,10,4,8,50.0,0,2,0.0,2,4,50.0,0,2,2,0,1,0,0,1,-6,15.4
Frank Mason III,SAC,SAC @ ATL,11/01/2018,W,13,4,0,6,0.0,0,4,0.0,4,6,66.7,0,1,1,5,1,0,0,3,-7,15.7
Omari Spellman,ATL,ATL vs. SAC,11/01/2018,L,20,2,1,3,33.3,0,1,0.0,0,0,-,1,1,2,3,0,1,0,1,-10,11.9
Patrick Beverley,LAC,LAC @ PHI,11/01/2018,L,30,4,1,7,14.3,0,4,0.0,2,4,50.0,2,2,4,4,2,0,2,6,0,18.8
Ben Simmons,PHI,PHI vs. LAC,11/01/2018,W,35,14,6,11,54.5,0,0,-,2,2,100,1,2,3,11,1,0,2,3,-2,35.1
Landry Shamet,PHI,PHI vs. LAC,11/01/2018,W,23,13,5,8,62.5,3,6,50.0,0,1,0.0,0,1,1,0,1,0,0,3,0,17.2
Al-Farouq Aminu,POR,POR vs. NOP,11/01/2018,W,33,17,6,11,54.5,2,5,40.0,3,3,100,0,10,10,0,0,1,0,4,11,32.0
Nikola Mirotic,NOP,NOP @ POR,11/01/2018,L,36,18,6,20,30.0,1,6,16.7,5,6,83.3,6,7,13,3,1,2,1,2,-18,46.1
Tim Frazier,NOP,NOP @ POR,11/01/2018,L,30,8,3,7,42.9,1,4,25.0,1,2,50.0,0,2,2,5,0,0,2,4,-21,15.9
Zach Collins,POR,POR vs. NOP,11/01/2018,W,17,9,3,8,37.5,2,4,50.0,1,2,50.0,1,0,1,1,0,1,0,4,4,14.7
Patrick Patterson,OKC,OKC @ CHA,11/01/2018,W,7,0,0,3,0.0,0,3,0.0,0,0,-,0,3,3,0,0,0,0,0,2,3.6
Marvin Williams,CHA,CHA vs. OKC,11/01/2018,L,18,4,2,6,33.3,0,2,0.0,0,0,-,0,2,2,0,0,0,1,2,5,5.4
Julius Randle,NOP,NOP @ POR,11/01/2018,L,26,29,9,16,56.3,0,2,0.0,11,12,91.7,1,5,6,3,1,0,3,5,-13,40.7
Jrue Holiday,NOP,NOP @ POR,11/01/2018,L,35,17,5,14,35.7,1,4,25.0,6,8,75.0,0,2,2,10,3,0,3,2,-13,40.4
Hamidou Diallo,OKC,OKC @ CHA,11/01/2018,W,11,6,3,4,75.0,0,1,0.0,0,0,-,2,0,2,0,0,0,0,1,0,8.4
Malik Monk,CHA,CHA vs. OKC,11/01/2018,L,23,21,7,15,46.7,4,12,33.3,3,3,100,0,0,0,2,1,0,3,3,-3,24.0
Alex Abrines,OKC,OKC @ CHA,11/01/2018,W,30,25,9,15,60.0,5,10,50.0,2,2,100,0,2,2,0,0,0,0,4,16,27.4
Willy Hernangomez,CHA,CHA vs. OKC,11/01/2018,L,12,3,1,4,25.0,1,1,100,0,0,-,3,2,5,0,0,1,1,3,-3,11.0
Michael Kidd-Gilchrist,CHA,CHA vs. OKC,11/01/2018,L,25,9,3,10,30.0,0,2,0.0,3,3,100,3,6,9,0,1,0,1,3,-25,21.8
Nerlens Noel,OKC,OKC @ CHA,11/01/2018,W,9,4,2,2,100,0,0,-,0,0,-,1,1,2,0,1,1,0,0,-5,12.4
Skal Labissiere,SAC,SAC @ ATL,11/01/2018,W,5,6,2,3,66.7,0,1,0.0,2,2,100,0,4,4,0,0,0,1,0,-3,9.8
Kemba Walker,CHA,CHA vs. OKC,11/01/2018,L,31,21,7,16,43.8,2,8,25.0,5,5,100,1,4,5,6,1,0,2,3,2,37.0
Tony Parker,CHA,CHA vs. OKC,11/01/2018,L,23,17,5,12,41.7,1,2,50.0,6,7,85.7,1,0,1,4,0,0,1,1,-2,23.2
Paul George,OKC,OKC @ CHA,11/01/2018,W,39,11,4,20,20.0,0,10,0.0,3,4,75.0,1,9,10,3,4,3,2,1,9,46.5
Steven Adams,OKC,OKC @ CHA,11/01/2018,W,34,5,1,5,20.0,0,0,-,3,4,75.0,7,5,12,0,3,3,2,2,6,35.4
Russell Westbrook,OKC,OKC @ CHA,11/01/2018,W,37,29,12,24,50.0,0,3,0.0,5,7,71.4,1,7,8,10,3,0,3,3,3,59.6
Miles Bridges,CHA,CHA vs. OKC,11/01/2018,L,19,4,2,6,33.3,0,3,0.0,0,0,-,0,5,5,2,1,1,1,2,-3,18.0
Jeremy Lamb,CHA,CHA vs. OKC,11/01/2018,L,25,13,5,12,41.7,1,7,14.3,2,2,100,0,9,9,2,1,0,0,1,1,29.8
Jerami Grant,OKC,OKC @ CHA,11/01/2018,W,25,10,3,7,42.9,1,3,33.3,3,4,75.0,1,5,6,1,0,2,0,2,-16,24.7
CJ McCollum,POR,POR vs. NOP,11/01/2018,W,30,8,2,8,25.0,0,3,0.0,4,6,66.7,0,2,2,4,1,0,4,3,12,15.4
Jusuf Nurkic,POR,POR vs. NOP,11/01/2018,W,28,20,7,9,77.8,1,1,100,5,6,83.3,4,5,9,2,0,0,2,4,13,31.8
Dennis Schroder,OKC,OKC @ CHA,11/01/2018,W,30,21,7,15,46.7,2,6,33.3,5,8,62.5,1,2,3,5,1,0,2,3,12,33.1
Nicolas Batum,CHA,CHA vs. OKC,11/01/2018,L,36,10,4,8,50.0,2,4,50.0,0,0,-,1,6,7,6,2,0,4,4,5,29.4
Terrance Ferguson,OKC,OKC @ CHA,11/01/2018,W,18,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,1,0,0,1,5,-7,1.7
JJ Redick,PHI,PHI vs. LAC,11/01/2018,W,35,18,4,12,33.3,3,6,50.0,7,8,87.5,1,1,2,4,0,0,4,2,6,22.4
Lou Williams,LAC,LAC @ PHI,11/01/2018,L,24,26,9,19,47.4,2,5,40.0,6,7,85.7,1,0,1,2,1,0,4,1,-16,29.2
Trae Young,ATL,ATL vs. SAC,11/01/2018,L,27,14,6,13,46.2,0,1,0.0,2,3,66.7,0,3,3,10,0,0,8,3,-11,24.6
Taurean Prince,ATL,ATL vs. SAC,11/01/2018,L,29,7,3,12,25.0,1,7,14.3,0,0,-,0,7,7,6,2,0,4,2,-20,26.4
Harry Giles III,SAC,SAC @ ATL,11/01/2018,W,5,4,2,3,66.7,0,0,-,0,0,-,1,2,3,0,1,0,0,0,-3,10.6
Nemanja Bjelica,SAC,SAC @ ATL,11/01/2018,W,24,19,7,11,63.6,3,5,60.0,2,2,100,0,2,2,3,2,0,3,5,18,28.9
Marvin Bagley III,SAC,SAC @ ATL,11/01/2018,W,24,18,7,10,70.0,0,0,-,4,4,100,4,1,5,0,1,0,1,2,20,26.0
Buddy Hield,SAC,SAC @ ATL,11/01/2018,W,33,27,10,17,58.8,5,7,71.4,2,3,66.7,0,5,5,6,2,1,3,4,40,48.0
Willie Cauley-Stein,SAC,SAC @ ATL,11/01/2018,W,25,12,6,8,75.0,0,0,-,0,1,0.0,1,5,6,0,3,0,2,3,23,26.2
Alex Len,ATL,ATL vs. SAC,11/01/2018,L,22,11,2,5,40.0,0,1,0.0,7,10,70.0,3,3,6,1,0,0,3,3,-17,16.7
Kosta Koufos,SAC,SAC @ ATL,11/01/2018,W,12,8,4,7,57.1,0,0,-,0,0,-,1,3,4,0,1,1,0,2,7,18.8
Markelle Fultz,PHI,PHI vs. LAC,11/01/2018,W,21,12,5,10,50.0,0,0,-,2,4,50.0,3,6,9,5,1,0,1,1,16,32.3
Tobias Harris,LAC,LAC @ PHI,11/01/2018,L,33,24,10,16,62.5,2,3,66.7,2,2,100,0,8,8,3,0,1,1,1,1,40.1
Danilo Gallinari,LAC,LAC @ PHI,11/01/2018,L,35,25,5,14,35.7,4,8,50.0,11,11,100,0,8,8,1,0,0,1,1,11,35.1
Montrezl Harrell,LAC,LAC @ PHI,11/01/2018,L,15,7,3,5,60.0,0,0,-,1,2,50.0,0,0,0,2,1,1,0,5,-7,16.0
Robert Covington,PHI,PHI vs. LAC,11/01/2018,W,33,10,4,5,80.0,2,2,100,0,0,-,0,7,7,2,4,3,1,4,6,41.4
