PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Lindell Wigginton,MIL,MIL @ CLE,04/10/2022,L,40,18,7,15,46.7,2,6,33.3,2,6,33.3,1,2,3,8,1,0,2,4,-14,34.6
Lauri Markkanen,CLE,CLE vs. MIL,04/10/2022,W,21,23,8,11,72.7,4,7,57.1,3,3,100,0,7,7,0,0,0,0,1,33,31.4
Caris LeVert,CLE,CLE vs. MIL,04/10/2022,W,29,6,2,7,28.6,0,5,0.0,2,2,100,0,0,0,6,2,0,1,3,38,20.0
Jrue Holiday,MIL,MIL @ CLE,04/10/2022,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,0,0.0
Kevin Love,CLE,CLE vs. MIL,04/10/2022,W,15,32,10,16,62.5,8,11,72.7,4,6,66.7,2,8,10,2,1,0,0,1,15,50.0
Draymond Green,GSW,GSW @ NOP,04/10/2022,W,25,7,2,2,100,1,1,100,2,2,100,0,3,3,6,1,0,2,1,10,20.6
Obi Toppin,NYK,NYK vs. TOR,04/10/2022,W,40,42,16,28,57.1,6,14,42.9,4,4,100,1,9,10,3,0,1,2,1,8,59.5
De'Anthony Melton,MEM,MEM vs. BOS,04/10/2022,L,24,14,4,13,30.8,3,9,33.3,3,4,75.0,1,2,3,5,0,1,1,2,-20,27.1
Luke Kornet,BOS,BOS @ MEM,04/10/2022,W,13,10,5,7,71.4,0,1,0.0,0,0,-,3,2,5,2,0,0,0,2,4,19.0
Jeff Green,DEN,DEN vs. LAL,04/10/2022,L,24,16,7,8,87.5,0,1,0.0,2,2,100,0,2,2,2,0,1,1,3,11,23.4
Brodric Thomas,BOS,BOS @ MEM,04/10/2022,W,8,3,1,2,50.0,1,1,100,0,0,-,0,2,2,3,1,0,1,1,-2,11.9
Ziaire Williams,MEM,MEM vs. BOS,04/10/2022,L,28,18,6,18,33.3,4,11,36.4,2,2,100,1,3,4,1,1,0,0,1,-18,27.3
Malik Fitts,BOS,BOS @ MEM,04/10/2022,W,9,7,3,4,75.0,1,1,100,0,0,-,1,2,3,2,0,0,0,0,-2,13.6
Xavier Tillman,MEM,MEM vs. BOS,04/10/2022,L,35,5,2,10,20.0,0,3,0.0,1,1,100,3,1,4,2,2,0,1,3,-22,17.8
John Konchar,MEM,MEM vs. BOS,04/10/2022,L,39,17,7,11,63.6,1,4,25.0,2,5,40.0,7,6,13,10,2,1,2,1,-17,54.6
Derrick White,BOS,BOS @ MEM,04/10/2022,W,20,8,3,5,60.0,1,3,33.3,1,1,100,1,3,4,3,0,0,0,0,16,17.3
Jaylen Brown,BOS,BOS @ MEM,04/10/2022,W,23,18,8,16,50.0,2,7,28.6,0,0,-,0,3,3,4,0,0,3,4,11,24.6
Al Horford,BOS,BOS @ MEM,04/10/2022,W,24,13,6,8,75.0,1,1,100,0,0,-,0,6,6,2,0,1,2,0,13,24.2
Daniel Theis,BOS,BOS @ MEM,04/10/2022,W,26,11,5,8,62.5,0,1,0.0,1,1,100,5,4,9,3,0,0,0,1,19,26.3
Marcus Smart,BOS,BOS @ MEM,04/10/2022,W,26,4,2,7,28.6,0,4,0.0,0,0,-,1,2,3,6,1,0,2,1,19,17.6
Kyle Anderson,MEM,MEM vs. BOS,04/10/2022,L,25,16,6,11,54.5,1,3,33.3,3,4,75.0,1,6,7,3,3,1,0,0,-18,40.9
Jayson Tatum,BOS,BOS @ MEM,04/10/2022,W,26,31,11,14,78.6,6,8,75.0,3,3,100,0,9,9,3,1,0,5,2,29,44.3
Montrezl Harrell,CHA,CHA vs. WAS,04/10/2022,W,22,8,4,6,66.7,0,0,-,0,0,-,2,0,2,4,1,1,2,1,23,20.4
Kelly Oubre Jr.,CHA,CHA vs. WAS,04/10/2022,W,16,6,2,5,40.0,2,5,40.0,0,2,0.0,0,3,3,1,1,0,0,2,18,14.1
Cody Martin,CHA,CHA vs. WAS,04/10/2022,W,24,5,1,3,33.3,0,1,0.0,3,3,100,3,2,5,3,2,1,1,1,14,23.5
Rui Hachimura,WAS,WAS @ CHA,04/10/2022,L,32,21,9,19,47.4,1,4,25.0,2,2,100,2,2,4,2,1,0,0,1,-2,31.8
Daniel Gafford,WAS,WAS @ CHA,04/10/2022,L,28,13,4,9,44.4,0,0,-,5,10,50.0,3,4,7,1,1,2,1,5,-1,30.9
Jalen McDaniels,CHA,CHA vs. WAS,04/10/2022,W,21,14,6,8,75.0,2,2,100,0,0,-,2,4,6,2,0,1,1,0,17,26.2
Deni Avdija,WAS,WAS @ CHA,04/10/2022,L,31,12,5,12,41.7,1,5,20.0,1,1,100,1,4,5,4,1,0,1,2,-11,26.0
Anthony Gill,WAS,WAS @ CHA,04/10/2022,L,19,9,3,10,30.0,1,2,50.0,2,2,100,4,4,8,2,0,0,1,1,-16,20.6
Malachi Flynn,TOR,TOR @ NYK,04/10/2022,L,28,10,4,14,28.6,2,6,33.3,0,0,-,1,3,4,4,2,0,1,1,1,25.8
Precious Achiuwa,TOR,TOR @ NYK,04/10/2022,L,26,9,4,13,30.8,1,5,20.0,0,0,-,2,4,6,2,1,1,1,2,-7,24.2
Cassius Winston,WAS,WAS @ CHA,04/10/2022,L,4,0,0,3,0.0,0,1,0.0,0,0,-,0,0,0,1,0,0,0,1,-2,1.5
Armoni Brooks,TOR,TOR @ NYK,04/10/2022,L,18,3,1,4,25.0,1,4,25.0,0,0,-,0,2,2,0,0,0,1,3,-12,4.4
Chris Boucher,TOR,TOR @ NYK,04/10/2022,L,32,21,6,14,42.9,3,7,42.9,6,7,85.7,2,5,7,3,0,0,0,1,0,33.9
D.J. Augustin,LAL,LAL @ DEN,04/10/2022,W,15,2,0,4,0.0,0,4,0.0,2,2,100,0,1,1,2,0,0,2,2,-5,4.2
Wayne Ellington,LAL,LAL @ DEN,04/10/2022,W,30,18,6,10,60.0,4,8,50.0,2,2,100,0,2,2,0,0,1,0,2,-8,23.4
DeMarcus Cousins,DEN,DEN vs. LAL,04/10/2022,L,24,17,5,7,71.4,2,3,66.7,5,6,83.3,4,5,9,5,1,2,3,5,1,41.3
Austin Rivers,DEN,DEN vs. LAL,04/10/2022,L,23,7,3,7,42.9,1,4,25.0,0,0,-,0,4,4,1,1,0,0,2,11,16.3
JaMychal Green,DEN,DEN vs. LAL,04/10/2022,L,23,11,5,7,71.4,0,1,0.0,1,2,50.0,2,7,9,3,3,1,1,3,-1,37.3
Malik Monk,LAL,LAL @ DEN,04/10/2022,W,35,41,14,25,56.0,7,14,50.0,6,6,100,1,3,4,1,0,0,3,2,-5,44.3
Talen Horton-Tucker,LAL,LAL @ DEN,04/10/2022,W,13,10,3,8,37.5,0,3,0.0,4,5,80.0,1,0,1,3,0,1,1,1,-2,17.7
Facundo Campazzo,DEN,DEN vs. LAL,04/10/2022,L,9,3,1,4,25.0,1,3,33.3,0,0,-,0,0,0,4,2,0,1,1,3,14.0
Bones Hyland,DEN,DEN vs. LAL,04/10/2022,L,24,17,6,15,40.0,2,9,22.2,3,3,100,0,4,4,6,0,3,2,3,9,37.8
Stanley Johnson,LAL,LAL @ DEN,04/10/2022,W,46,15,5,9,55.6,1,4,25.0,4,4,100,0,8,8,3,0,0,2,4,4,27.1
Bryn Forbes,DEN,DEN vs. LAL,04/10/2022,L,36,24,6,14,42.9,5,11,45.5,7,7,100,0,1,1,1,1,0,1,2,-3,28.7
Vlatko Cancar,DEN,DEN vs. LAL,04/10/2022,L,24,2,1,2,50.0,0,0,-,0,2,0.0,2,6,8,4,0,0,1,5,-10,16.6
Davon Reed,DEN,DEN vs. LAL,04/10/2022,L,29,14,6,10,60.0,2,3,66.7,0,3,0.0,0,3,3,4,1,0,3,2,-16,23.6
Wenyen Gabriel,LAL,LAL @ DEN,04/10/2022,W,38,14,6,13,46.2,0,1,0.0,2,5,40.0,5,5,10,3,0,2,0,4,14,36.5
Zeke Nnaji,DEN,DEN vs. LAL,04/10/2022,L,26,5,1,9,11.1,0,4,0.0,3,3,100,1,1,2,2,0,0,1,3,-13,9.4
Markus Howard,DEN,DEN vs. LAL,04/10/2022,L,24,25,8,17,47.1,2,8,25.0,7,8,87.5,2,1,3,1,1,0,0,5,-17,33.1
Mason Jones,LAL,LAL @ DEN,04/10/2022,W,24,9,1,3,33.3,0,1,0.0,7,8,87.5,0,5,5,3,1,0,0,4,6,22.5
Grant Williams,BOS,BOS @ MEM,04/10/2022,W,20,9,2,7,28.6,1,4,25.0,4,4,100,1,2,3,1,0,1,1,3,17,16.1
Payton Pritchard,BOS,BOS @ MEM,04/10/2022,W,15,12,4,8,50.0,2,5,40.0,2,2,100,2,2,4,4,1,0,0,1,18,25.8
Isaiah Todd,WAS,WAS @ CHA,04/10/2022,L,17,0,0,3,0.0,0,2,0.0,0,0,-,0,1,1,1,2,0,2,1,-15,6.7
Kai Jones,CHA,CHA vs. WAS,04/10/2022,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,2,0,0,-4,6.0
Vernon Carey Jr.,WAS,WAS @ CHA,04/10/2022,L,19,11,4,7,57.1,0,0,-,3,8,37.5,5,2,7,0,1,1,1,2,-9,24.4
LaMelo Ball,CHA,CHA vs. WAS,04/10/2022,W,29,24,8,16,50.0,6,7,85.7,2,2,100,2,8,10,9,1,0,8,1,19,44.5
Arnoldas Kulboka,CHA,CHA vs. WAS,04/10/2022,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,1,-4,0.0
P.J. Washington,CHA,CHA vs. WAS,04/10/2022,W,25,9,4,4,100,0,0,-,1,1,100,0,1,1,1,0,1,1,4,9,13.7
Miles Bridges,CHA,CHA vs. WAS,04/10/2022,W,28,9,3,12,25.0,1,4,25.0,2,2,100,1,6,7,5,0,1,0,1,0,27.9
Terry Rozier,CHA,CHA vs. WAS,04/10/2022,W,32,25,10,18,55.6,5,9,55.6,0,0,-,0,3,3,6,0,0,1,2,6,36.6
Mason Plumlee,CHA,CHA vs. WAS,04/10/2022,W,21,8,4,6,66.7,0,0,-,0,2,0.0,1,7,8,2,0,2,2,3,-9,24.6
Tomas Satoransky,WAS,WAS @ CHA,04/10/2022,L,20,5,2,3,66.7,1,1,100,0,0,-,2,4,6,9,1,0,1,2,9,27.7
Bogdan Bogdanovic,ATL,ATL @ HOU,04/10/2022,W,28,14,5,14,35.7,4,9,44.4,0,3,0.0,0,6,6,7,2,0,0,1,20,37.7
Clint Capela,ATL,ATL @ HOU,04/10/2022,W,23,18,7,10,70.0,0,0,-,4,4,100,7,6,13,0,1,2,0,2,11,42.6
Timothe Luwawu-Cabarrot,ATL,ATL @ HOU,04/10/2022,W,7,0,0,1,0.0,0,1,0.0,0,0,-,1,1,2,0,0,0,1,0,1,1.4
Kevin Knox II,ATL,ATL @ HOU,04/10/2022,W,2,1,0,2,0.0,0,2,0.0,1,2,50.0,1,1,2,0,0,0,0,1,-4,3.4
Trae Young,ATL,ATL @ HOU,04/10/2022,W,34,28,10,20,50.0,4,7,57.1,4,4,100,1,4,5,11,0,0,5,4,8,45.5
De'Andre Hunter,ATL,ATL @ HOU,04/10/2022,W,33,22,7,13,53.8,4,4,100,4,5,80.0,0,2,2,0,0,0,2,1,18,22.4
Kevin Porter Jr.,HOU,HOU vs. ATL,04/10/2022,L,41,26,10,24,41.7,6,12,50.0,0,0,-,2,6,8,6,0,0,2,1,-16,42.6
Garrison Mathews,HOU,HOU vs. ATL,04/10/2022,L,32,14,4,7,57.1,3,6,50.0,3,3,100,0,6,6,0,1,1,0,2,2,27.2
Skylar Mays,ATL,ATL @ HOU,04/10/2022,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4,0.0
Jae'Sean Tate,HOU,HOU vs. ATL,04/10/2022,L,30,5,2,4,50.0,1,1,100,0,0,-,2,0,2,2,0,1,1,3,0,12.4
Sharife Cooper,ATL,ATL @ HOU,04/10/2022,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2,0.0
Jalen Johnson,ATL,ATL @ HOU,04/10/2022,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4,0.0
Alperen Sengun,HOU,HOU vs. ATL,04/10/2022,L,35,9,4,12,33.3,1,6,16.7,0,0,-,1,5,6,8,0,1,1,4,-17,30.2
Danilo Gallinari,ATL,ATL @ HOU,04/10/2022,W,32,26,9,14,64.3,6,8,75.0,2,2,100,1,3,4,2,0,1,2,2,2,34.8
Delon Wright,ATL,ATL @ HOU,04/10/2022,W,22,2,0,1,0.0,0,1,0.0,2,2,100,1,1,2,3,1,0,0,0,12,11.9
David Nwaba,HOU,HOU vs. ATL,04/10/2022,L,13,2,1,2,50.0,0,1,0.0,0,0,-,1,1,2,1,1,1,0,0,-13,11.9
Kevin Huerter,ATL,ATL @ HOU,04/10/2022,W,30,11,4,8,50.0,3,6,50.0,0,0,-,0,5,5,5,0,0,1,3,13,23.5
Onyeka Okongwu,ATL,ATL @ HOU,04/10/2022,W,23,8,3,4,75.0,0,0,-,2,2,100,1,8,9,1,0,1,1,5,9,22.3
Jalen Green,HOU,HOU vs. ATL,04/10/2022,L,40,41,14,26,53.8,4,11,36.4,9,11,81.8,0,1,1,3,1,0,0,1,0,49.7
KJ Martin,HOU,HOU vs. ATL,04/10/2022,L,18,11,4,6,66.7,2,4,50.0,1,2,50.0,0,1,1,0,0,0,0,2,-16,12.2
Josh Christopher,HOU,HOU vs. ATL,04/10/2022,L,19,6,2,6,33.3,0,3,0.0,2,4,50.0,0,1,1,3,1,0,1,4,-21,13.7
Usman Garuba,HOU,HOU vs. ATL,04/10/2022,L,13,0,0,2,0.0,0,2,0.0,0,0,-,0,7,7,1,0,0,0,2,1,9.9
James Bouknight,CHA,CHA vs. WAS,04/10/2022,W,3,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,0,0,1,-4,3.2
JT Thor,CHA,CHA vs. WAS,04/10/2022,W,3,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,1,1,-4,0.2
Corey Kispert,WAS,WAS @ CHA,04/10/2022,L,26,20,8,12,66.7,4,8,50.0,0,0,-,0,3,3,1,0,0,0,0,-5,25.1
Jordan Schakel,WAS,WAS @ CHA,04/10/2022,L,4,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-2,1.2
Ish Smith,WAS,WAS @ CHA,04/10/2022,L,17,8,4,9,44.4,0,0,-,0,0,-,0,0,0,2,3,0,3,1,-18,17.0
Isaiah Thomas,CHA,CHA vs. WAS,04/10/2022,W,13,14,5,8,62.5,2,4,50.0,2,2,100,0,1,1,1,1,0,0,2,-1,19.7
Raul Neto,WAS,WAS @ CHA,04/10/2022,L,22,9,3,6,50.0,0,0,-,3,3,100,0,1,1,2,2,0,0,0,-8,19.2
Matt Ryan,BOS,BOS @ MEM,04/10/2022,W,5,3,1,5,20.0,1,5,20.0,0,0,-,0,0,0,0,1,0,0,0,3,6.0
Jarrett Culver,MEM,MEM vs. BOS,04/10/2022,L,32,14,5,16,31.3,2,6,33.3,2,5,40.0,0,2,2,1,1,0,2,3,-15,18.9
Aaron Nesmith,BOS,BOS @ MEM,04/10/2022,W,16,5,1,4,25.0,1,4,25.0,2,2,100,0,3,3,0,0,0,1,5,-3,7.6
Santi Aldama,MEM,MEM vs. BOS,04/10/2022,L,31,20,7,16,43.8,2,5,40.0,4,6,66.7,6,4,10,4,2,0,4,3,-22,40.0
Yves Pons,MEM,MEM vs. BOS,04/10/2022,L,26,6,2,7,28.6,2,6,33.3,0,0,-,0,2,2,1,0,3,0,3,-13,18.9
Sam Hauser,BOS,BOS @ MEM,04/10/2022,W,9,5,2,4,50.0,1,3,33.3,0,0,-,0,2,2,1,0,0,0,0,3,8.9
Austin Reaves,LAL,LAL @ DEN,04/10/2022,W,42,31,7,17,41.2,3,5,60.0,14,14,100,6,10,16,10,2,1,3,0,12,71.2
Ryan Arcidiacono,NYK,NYK vs. TOR,04/10/2022,W,23,5,2,5,40.0,1,4,25.0,0,0,-,0,1,1,2,0,0,1,3,-9,8.2
Hassan Whiteside,UTA,UTA @ POR,04/10/2022,W,15,7,2,2,100,0,0,-,3,4,75.0,2,5,7,3,0,2,1,1,2,24.9
Ben McLemore,POR,POR vs. UTA,04/10/2022,L,25,13,4,4,100,2,2,100,3,4,75.0,0,4,4,2,1,0,1,1,-7,22.8
Royce O'Neale,UTA,UTA @ POR,04/10/2022,W,27,5,1,6,16.7,1,5,20.0,2,2,100,2,1,3,1,0,0,3,1,12,7.1
Juancho Hernangomez,UTA,UTA @ POR,04/10/2022,W,32,22,8,14,57.1,4,7,57.1,2,4,50.0,3,5,8,2,1,0,1,2,12,36.6
Reggie Perry,POR,POR vs. UTA,04/10/2022,L,33,20,9,17,52.9,1,4,25.0,1,3,33.3,2,6,8,5,0,2,2,4,-14,41.1
Nickeil Alexander-Walker,UTA,UTA @ POR,04/10/2022,W,6,3,1,3,33.3,1,3,33.3,0,0,-,0,0,0,2,0,0,0,2,1,6.0
Eric Paschall,UTA,UTA @ POR,04/10/2022,W,6,7,3,5,60.0,0,0,-,1,2,50.0,0,1,1,0,0,0,0,0,1,8.2
Keljin Blevins,POR,POR vs. UTA,04/10/2022,L,22,5,2,8,25.0,1,6,16.7,0,0,-,0,3,3,1,2,0,0,3,-13,16.1
Jared Butler,UTA,UTA @ POR,04/10/2022,W,22,11,3,6,50.0,1,4,25.0,4,4,100,0,3,3,1,0,1,2,2,15,17.1
Xavier Sneed,UTA,UTA @ POR,04/10/2022,W,4,0,0,0,-,0,0,-,0,0,-,1,1,2,1,0,0,0,0,4,3.9
Keon Johnson,POR,POR vs. UTA,04/10/2022,L,35,8,3,13,23.1,0,5,0.0,2,2,100,0,3,3,6,3,1,3,3,-14,29.6
Rudy Gay,UTA,UTA @ POR,04/10/2022,W,18,8,3,7,42.9,0,3,0.0,2,2,100,1,3,4,2,0,1,2,1,26,16.8
Mike Conley,UTA,UTA @ POR,04/10/2022,W,26,14,6,13,46.2,1,3,33.3,1,2,50.0,0,2,2,5,3,0,1,2,16,31.9
Rudy Gobert,UTA,UTA @ POR,04/10/2022,W,30,18,4,6,66.7,0,0,-,10,14,71.4,3,10,13,1,0,2,2,2,25,39.1
Jordan Clarkson,UTA,UTA @ POR,04/10/2022,W,29,9,4,13,30.8,1,8,12.5,0,0,-,3,8,11,4,3,0,2,2,22,35.2
Danuel House Jr.,UTA,UTA @ POR,04/10/2022,W,27,7,2,7,28.6,0,3,0.0,3,4,75.0,0,6,6,1,1,0,3,1,19,15.7
CJ Elleby,POR,POR vs. UTA,04/10/2022,L,28,12,5,6,83.3,2,3,66.7,0,0,-,2,1,3,1,2,0,1,5,-16,22.1
Didi Louzada,POR,POR vs. UTA,04/10/2022,L,18,5,2,5,40.0,1,2,50.0,0,0,-,1,2,3,1,0,0,1,4,-16,9.1
Elijah Hughes,POR,POR vs. UTA,04/10/2022,L,20,4,1,6,16.7,0,3,0.0,2,2,100,0,2,2,0,1,2,2,1,-21,13.4
Brandon Williams,POR,POR vs. UTA,04/10/2022,L,32,10,4,16,25.0,1,4,25.0,1,1,100,0,4,4,4,2,1,1,4,-31,28.8
Greg Brown III,POR,POR vs. UTA,04/10/2022,L,25,3,1,8,12.5,1,5,20.0,0,0,-,0,2,2,1,0,2,3,2,-23,9.9
Khem Birch,TOR,TOR @ NYK,04/10/2022,L,19,4,2,3,66.7,0,0,-,0,0,-,2,3,5,2,1,0,0,0,-4,16.0
OG Anunoby,TOR,TOR @ NYK,04/10/2022,L,25,8,3,9,33.3,0,5,0.0,2,2,100,2,7,9,3,1,0,3,0,-11,23.3
Svi Mykhailiuk,TOR,TOR @ NYK,04/10/2022,L,8,6,2,6,33.3,2,5,40.0,0,0,-,0,0,0,0,1,0,1,2,-8,8.0
Gary Trent Jr.,TOR,TOR @ NYK,04/10/2022,L,31,17,8,17,47.1,1,4,25.0,0,0,-,0,1,1,2,0,0,3,3,-7,18.2
Yuta Watanabe,TOR,TOR @ NYK,04/10/2022,L,11,4,1,4,25.0,0,3,0.0,2,2,100,0,4,4,2,1,0,0,0,-16,14.8
Immanuel Quickley,NYK,NYK vs. TOR,04/10/2022,W,42,34,12,26,46.2,4,11,36.4,6,8,75.0,1,9,10,12,0,0,3,2,23,61.0
Scottie Barnes,TOR,TOR @ NYK,04/10/2022,L,22,7,3,5,60.0,1,2,50.0,0,0,-,0,2,2,5,1,0,2,3,-7,17.9
Jericho Sims,NYK,NYK vs. TOR,04/10/2022,W,39,6,3,4,75.0,0,0,-,0,0,-,3,11,14,1,2,0,3,2,27,27.3
Feron Hunt,NYK,NYK vs. TOR,04/10/2022,W,7,0,0,2,0.0,0,0,-,0,0,-,1,0,1,1,0,0,1,0,-4,1.7
Thaddeus Young,TOR,TOR @ NYK,04/10/2022,L,20,5,2,3,66.7,1,1,100,0,0,-,0,3,3,4,2,1,1,2,16,22.6
Evan Fournier,NYK,NYK vs. TOR,04/10/2022,W,33,6,2,11,18.2,2,9,22.2,0,0,-,0,3,3,5,2,2,0,2,-1,29.1
Alec Burks,NYK,NYK vs. TOR,04/10/2022,W,40,10,4,7,57.1,2,4,50.0,0,0,-,2,4,6,8,1,0,4,5,24,28.2
Taj Gibson,NYK,NYK vs. TOR,04/10/2022,W,17,2,1,4,25.0,0,1,0.0,0,0,-,2,1,3,0,1,2,1,2,-13,13.6
Davion Mitchell,SAC,SAC @ LAC,04/09/2022,L,38,22,10,18,55.6,0,3,0.0,2,2,100,0,1,1,7,0,0,2,2,-20,31.7
Jeremy Lamb,SAC,SAC @ LAC,04/09/2022,L,27,6,2,8,25.0,1,6,16.7,1,1,100,1,3,4,4,1,0,1,2,-12,18.8
Robert Covington,LAC,LAC vs. SAC,04/09/2022,W,20,8,2,5,40.0,1,4,25.0,3,3,100,1,6,7,1,0,0,0,2,8,17.9
Norman Powell,LAC,LAC vs. SAC,04/09/2022,W,22,20,6,11,54.5,4,6,66.7,4,5,80.0,0,1,1,2,0,1,1,2,2,26.2
Josh Jackson,SAC,SAC @ LAC,04/09/2022,L,23,7,3,11,27.3,0,2,0.0,1,1,100,2,3,5,2,2,0,2,3,-7,20.0
Donte DiVincenzo,SAC,SAC @ LAC,04/09/2022,L,20,8,3,7,42.9,1,3,33.3,1,2,50.0,0,4,4,3,1,0,3,0,-9,17.3
Chimezie Metu,SAC,SAC @ LAC,04/09/2022,L,21,9,4,8,50.0,1,2,50.0,0,0,-,1,9,10,0,1,0,0,1,-6,24.0
Terance Mann,LAC,LAC vs. SAC,04/09/2022,W,16,5,2,7,28.6,1,3,33.3,0,0,-,0,1,1,2,0,0,0,4,2,9.2
Neemias Queta,SAC,SAC @ LAC,04/09/2022,L,19,10,3,7,42.9,0,0,-,4,6,66.7,1,0,1,2,0,2,1,3,-2,19.2
Luke Kennard,LAC,LAC vs. SAC,04/09/2022,W,20,10,4,8,50.0,2,4,50.0,0,0,-,1,1,2,1,3,0,3,1,10,19.9
Isaiah Hartenstein,LAC,LAC vs. SAC,04/09/2022,W,23,10,3,4,75.0,2,2,100,2,2,100,3,4,7,3,0,1,2,2,10,23.9
Garrett Temple,NOP,NOP @ MEM,04/09/2022,L,8,3,1,3,33.3,1,3,33.3,0,0,-,0,1,1,1,0,0,0,0,14,5.7
Jonas Valanciunas,NOP,NOP @ MEM,04/09/2022,L,6,8,3,3,100,0,0,-,2,2,100,0,1,1,0,0,0,2,5,-6,7.2
CJ McCollum,NOP,NOP @ MEM,04/09/2022,L,29,16,6,17,35.3,2,6,33.3,2,6,33.3,0,1,1,4,1,0,1,3,-32,25.2
Steven Adams,MEM,MEM vs. NOP,04/09/2022,W,22,4,2,3,66.7,0,0,-,0,0,-,4,7,11,4,0,1,2,4,10,24.2
Tyus Jones,MEM,MEM vs. NOP,04/09/2022,W,16,0,0,1,0.0,0,0,-,0,0,-,0,2,2,8,1,0,0,0,25,17.4
Willy Hernangomez,NOP,NOP @ MEM,04/09/2022,L,34,15,5,11,45.5,0,1,0.0,5,7,71.4,5,5,10,4,0,0,1,3,-17,32.0
Dillon Brooks,MEM,MEM vs. NOP,04/09/2022,W,24,23,9,16,56.3,3,5,60.0,2,2,100,0,3,3,5,0,0,0,2,18,34.1
Devonte' Graham,NOP,NOP @ MEM,04/09/2022,L,18,9,3,6,50.0,1,4,25.0,2,3,66.7,0,0,0,4,1,0,3,0,-17,15.0
Jaren Jackson Jr.,MEM,MEM vs. NOP,04/09/2022,W,22,12,2,4,50.0,1,3,33.3,7,7,100,0,9,9,0,0,4,2,2,25,32.8
Gary Clark,NOP,NOP @ MEM,04/09/2022,L,10,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,0,0,0,2,0,12,0.4
Jaxson Hayes,NOP,NOP @ MEM,04/09/2022,L,25,13,5,12,41.7,0,4,0.0,3,5,60.0,0,5,5,1,0,1,0,1,-14,23.5
John Konchar,MEM,MEM vs. NOP,04/09/2022,W,8,2,1,2,50.0,0,1,0.0,0,0,-,1,1,2,1,0,0,1,1,-14,4.9
Desmond Bane,MEM,MEM vs. NOP,04/09/2022,W,20,18,6,7,85.7,4,4,100,2,2,100,0,1,1,1,0,0,2,4,21,18.7
Naji Marshall,NOP,NOP @ MEM,04/09/2022,L,16,5,1,3,33.3,0,0,-,3,3,100,0,2,2,1,0,1,1,1,-20,10.9
Herbert Jones,NOP,NOP @ MEM,04/09/2022,L,17,4,2,4,50.0,0,1,0.0,0,0,-,1,0,1,0,2,1,0,4,-16,14.2
Yves Pons,MEM,MEM vs. NOP,04/09/2022,W,8,0,0,3,0.0,0,1,0.0,0,0,-,1,1,2,0,0,1,1,1,-14,4.4
Jared Harper,NOP,NOP @ MEM,04/09/2022,L,7,12,5,6,83.3,1,1,100,1,1,100,0,0,0,2,3,0,1,0,14,23.0
Amir Coffey,LAC,LAC vs. SAC,04/09/2022,W,4,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,2,1.5
Ivica Zubac,LAC,LAC vs. SAC,04/09/2022,W,25,15,7,11,63.6,0,0,-,1,2,50.0,4,8,12,2,0,0,0,4,9,32.4
Damian Jones,SAC,SAC @ LAC,04/09/2022,L,29,12,4,7,57.1,0,1,0.0,4,7,57.1,1,3,4,2,4,0,4,3,-17,27.8
Trey Lyles,SAC,SAC @ LAC,04/09/2022,L,20,15,6,10,60.0,1,3,33.3,2,3,66.7,1,5,6,0,1,0,0,1,-6,25.2
Rodney Hood,LAC,LAC vs. SAC,04/09/2022,W,4,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,0,3.0
Justin Holiday,SAC,SAC @ LAC,04/09/2022,L,18,6,2,6,33.3,2,5,40.0,0,0,-,0,2,2,4,2,0,0,1,-3,20.4
Harrison Barnes,SAC,SAC @ LAC,04/09/2022,L,26,3,1,4,25.0,1,3,33.3,0,2,0.0,0,5,5,0,0,0,0,0,-13,9.0
Reggie Jackson,LAC,LAC vs. SAC,04/09/2022,W,22,7,3,9,33.3,1,4,25.0,0,0,-,0,3,3,1,0,0,4,0,9,8.1
Jonathan Kuminga,GSW,GSW @ SAS,04/09/2022,W,22,18,6,8,75.0,2,2,100,4,4,100,2,2,4,2,2,0,1,5,9,30.8
Tre Jones,SAS,SAS vs. GSW,04/09/2022,L,33,15,5,14,35.7,1,3,33.3,4,6,66.7,0,4,4,7,1,0,3,3,-1,30.3
Lonnie Walker IV,SAS,SAS vs. GSW,04/09/2022,L,27,24,8,15,53.3,2,7,28.6,6,6,100,0,5,5,2,1,0,0,2,-4,36.0
