PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Josh Hart,POR,POR @ CHA,11/09/2022,W,35,5,2,9,22.2,0,3,0.0,1,3,33.3,0,11,11,2,1,0,0,3,3,24.2
Anfernee Simons,POR,POR @ CHA,11/09/2022,W,33,19,7,18,38.9,2,9,22.2,3,6,50.0,0,3,3,6,2,0,0,1,-7,37.6
Dennis Smith Jr.,CHA,CHA vs. POR,11/09/2022,L,33,13,6,12,50.0,1,2,50.0,0,0,-,1,1,2,4,4,0,1,5,1,32.4
Rudy Gay,UTA,UTA @ ATL,11/09/2022,W,18,2,1,7,14.3,0,4,0.0,0,0,-,1,5,6,0,1,1,1,2,18,14.2
Justin Holiday,ATL,ATL vs. UTA,11/09/2022,L,19,10,4,9,44.4,2,6,33.3,0,0,-,0,2,2,0,0,0,2,2,-14,10.4
Jordan Clarkson,UTA,UTA @ ATL,11/09/2022,W,35,23,7,18,38.9,2,7,28.6,7,7,100,1,3,4,5,0,0,2,1,16,33.3
Malik Beasley,UTA,UTA @ ATL,11/09/2022,W,29,18,6,11,54.5,6,10,60.0,0,0,-,1,5,6,1,2,0,1,2,13,31.7
Dejounte Murray,ATL,ATL vs. UTA,11/09/2022,L,38,26,11,20,55.0,1,5,20.0,3,4,75.0,1,5,6,5,0,1,3,4,-7,40.7
Talen Horton-Tucker,UTA,UTA @ ATL,11/09/2022,W,19,8,3,8,37.5,2,4,50.0,0,0,-,1,2,3,5,0,1,2,2,17,20.1
Onyeka Okongwu,ATL,ATL vs. UTA,11/09/2022,L,20,4,2,4,50.0,0,0,-,0,0,-,1,4,5,3,1,1,0,2,-17,20.5
Jalen Johnson,ATL,ATL vs. UTA,11/09/2022,L,20,0,0,5,0.0,0,1,0.0,0,0,-,1,4,5,1,1,1,0,2,-22,13.5
AJ Griffin,ATL,ATL vs. UTA,11/09/2022,L,10,3,1,5,20.0,1,4,25.0,0,0,-,1,2,3,0,0,0,0,1,-18,6.6
Walker Kessler,UTA,UTA @ ATL,11/09/2022,W,16,12,6,6,100,0,0,-,0,1,0.0,3,3,6,1,0,3,0,2,14,29.7
Mike Conley,UTA,UTA @ ATL,11/09/2022,W,29,7,2,6,33.3,0,2,0.0,3,4,75.0,0,1,1,13,0,0,1,2,-11,26.7
Kelly Olynyk,UTA,UTA @ ATL,11/09/2022,W,21,14,6,10,60.0,1,3,33.3,1,2,50.0,3,3,6,2,0,0,2,3,-11,22.2
Clint Capela,ATL,ATL vs. UTA,11/09/2022,L,26,15,7,13,53.8,0,0,-,1,2,50.0,10,9,19,1,0,2,1,1,7,44.3
Lauri Markkanen,UTA,UTA @ ATL,11/09/2022,W,31,32,9,18,50.0,6,8,75.0,8,8,100,2,6,8,0,0,1,3,2,-12,41.6
John Collins,ATL,ATL vs. UTA,11/09/2022,L,28,15,6,8,75.0,1,1,100,2,2,100,1,3,4,3,0,0,0,2,19,24.3
Aaron Holiday,ATL,ATL vs. UTA,11/09/2022,L,10,2,1,2,50.0,0,0,-,0,0,-,1,2,3,2,0,0,2,1,4,6.6
Collin Sexton,UTA,UTA @ ATL,11/09/2022,W,13,3,1,6,16.7,0,0,-,1,2,50.0,0,0,0,0,1,0,1,1,-10,5.0
Jarred Vanderbilt,UTA,UTA @ ATL,11/09/2022,W,28,6,3,4,75.0,0,1,0.0,0,0,-,1,6,7,0,1,0,0,3,-4,17.4
Trae Young,ATL,ATL vs. UTA,11/09/2022,L,36,22,10,28,35.7,2,5,40.0,0,0,-,1,3,4,9,2,0,2,0,8,44.3
De'Andre Hunter,ATL,ATL vs. UTA,11/09/2022,L,33,22,9,15,60.0,1,6,16.7,3,3,100,0,3,3,0,1,0,1,1,10,27.6
Kevin Durant,BKN,BKN vs. NYK,11/09/2022,W,35,29,10,19,52.6,1,5,20.0,8,10,80.0,1,11,12,12,1,2,1,1,32,69.4
Caleb Houstan,ORL,ORL vs. DAL,11/09/2022,W,26,8,3,5,60.0,1,2,50.0,1,2,50.0,1,1,2,1,0,0,0,1,10,11.9
Josh Green,DAL,DAL @ ORL,11/09/2022,L,25,6,3,6,50.0,0,2,0.0,0,2,0.0,0,0,0,3,2,0,0,2,-9,16.5
Mo Bamba,ORL,ORL vs. DAL,11/09/2022,W,24,12,5,8,62.5,1,3,33.3,1,2,50.0,1,5,6,1,0,1,0,2,-7,23.7
Maxi Kleber,DAL,DAL @ ORL,11/09/2022,L,33,8,3,6,50.0,2,5,40.0,0,0,-,1,2,3,0,1,0,0,2,-1,14.6
Spencer Dinwiddie,DAL,DAL @ ORL,11/09/2022,L,38,29,9,19,47.4,4,10,40.0,7,8,87.5,0,4,4,5,2,1,1,2,-5,49.3
Tim Hardaway Jr.,DAL,DAL @ ORL,11/09/2022,L,22,5,2,10,20.0,1,7,14.3,0,0,-,0,2,2,2,2,0,0,0,-3,16.4
Terrence Ross,ORL,ORL vs. DAL,11/09/2022,W,30,6,3,9,33.3,0,2,0.0,0,1,0.0,0,4,4,1,0,0,2,4,8,10.3
Jalen Suggs,ORL,ORL vs. DAL,11/09/2022,W,26,12,4,12,33.3,2,4,50.0,2,2,100,1,6,7,4,1,1,1,3,5,31.4
Nick Richards,CHA,CHA vs. POR,11/09/2022,L,15,6,2,3,66.7,0,0,-,2,3,66.7,1,1,2,0,0,1,1,1,-9,10.4
James Bouknight,CHA,CHA vs. POR,11/09/2022,L,17,7,2,5,40.0,1,3,33.3,2,2,100,0,0,0,0,2,0,1,2,-11,12.0
Davion Mitchell,SAC,SAC vs. CLE,11/09/2022,W,20,7,3,6,50.0,1,4,25.0,0,0,-,0,1,1,3,0,0,1,1,-2,11.7
Isaac Okoro,CLE,CLE @ SAC,11/09/2022,L,6,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5,0.0
Dean Wade,CLE,CLE @ SAC,11/09/2022,L,14,3,1,1,100,1,1,100,0,0,-,0,2,2,0,0,0,0,3,8,5.4
Caris LeVert,CLE,CLE @ SAC,11/09/2022,L,38,21,9,18,50.0,1,3,33.3,2,2,100,4,6,10,6,2,0,5,3,-10,43.0
Domantas Sabonis,SAC,SAC vs. CLE,11/09/2022,W,35,21,5,8,62.5,0,1,0.0,11,12,91.7,1,4,5,6,3,0,1,3,15,44.0
Harrison Barnes,SAC,SAC vs. CLE,11/09/2022,W,35,20,6,8,75.0,2,4,50.0,6,8,75.0,1,8,9,3,2,0,0,3,10,41.3
Robin Lopez,CLE,CLE @ SAC,11/09/2022,L,3,0,0,0,-,0,0,-,0,0,-,1,0,1,1,0,0,0,1,-3,2.7
Nassir Little,POR,POR @ CHA,11/09/2022,W,15,5,2,2,100,1,1,100,0,0,-,1,5,6,1,0,1,0,0,3,16.7
Justise Winslow,POR,POR @ CHA,11/09/2022,W,26,6,3,6,50.0,0,2,0.0,0,0,-,1,1,2,2,0,0,3,3,-12,8.4
Immanuel Quickley,NYK,NYK @ BKN,11/09/2022,L,20,2,1,8,12.5,0,6,0.0,0,0,-,0,4,4,4,1,0,1,3,-17,14.8
Obi Toppin,NYK,NYK @ BKN,11/09/2022,L,21,5,2,7,28.6,0,2,0.0,1,1,100,1,3,4,1,1,0,0,0,-19,14.3
Isaiah Hartenstein,NYK,NYK @ BKN,11/09/2022,L,15,2,1,2,50.0,0,0,-,0,0,-,3,2,5,0,0,0,1,3,-6,7.0
Ben Simmons,BKN,BKN vs. NYK,11/09/2022,W,24,6,3,6,50.0,0,0,-,0,0,-,2,7,9,4,2,1,2,4,18,29.8
Royce O'Neale,BKN,BKN vs. NYK,11/09/2022,W,34,6,2,7,28.6,2,4,50.0,0,0,-,4,6,10,5,2,0,1,3,44,30.5
Joe Harris,BKN,BKN vs. NYK,11/09/2022,W,32,10,4,11,36.4,2,6,33.3,0,0,-,0,4,4,1,1,0,1,2,27,18.3
Seth Curry,BKN,BKN vs. NYK,11/09/2022,W,23,23,7,13,53.8,6,11,54.5,3,3,100,1,2,3,2,1,0,0,1,11,32.6
Evan Fournier,NYK,NYK @ BKN,11/09/2022,L,20,6,2,7,28.6,2,5,40.0,0,0,-,0,2,2,2,0,1,1,3,-6,13.4
Patty Mills,BKN,BKN vs. NYK,11/09/2022,W,9,0,0,3,0.0,0,2,0.0,0,0,-,0,1,1,1,0,0,0,0,0,2.7
Derrick Rose,NYK,NYK @ BKN,11/09/2022,L,11,0,0,4,0.0,0,3,0.0,0,0,-,0,2,2,2,0,0,0,0,-8,5.4
Jericho Sims,NYK,NYK @ BKN,11/09/2022,L,27,7,3,3,100,0,0,-,1,2,50.0,3,3,6,0,1,3,0,3,-7,26.2
David Duke Jr.,BKN,BKN vs. NYK,11/09/2022,W,9,2,1,2,50.0,0,0,-,0,0,-,1,0,1,0,1,0,1,3,-14,5.2
Cam Thomas,BKN,BKN vs. NYK,11/09/2022,W,22,6,3,8,37.5,0,1,0.0,0,0,-,0,2,2,2,1,1,3,1,-8,14.4
Markieff Morris,BKN,BKN vs. NYK,11/09/2022,W,5,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,2,0,-3,-2.0
Julius Randle,NYK,NYK @ BKN,11/09/2022,L,31,24,7,15,46.7,4,8,50.0,6,9,66.7,1,10,11,3,0,0,4,1,-29,37.7
Ryan Arcidiacono,NYK,NYK @ BKN,11/09/2022,L,3,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,1,1,0,0,0,5,6.9
Edmond Sumner,BKN,BKN vs. NYK,11/09/2022,W,19,18,7,10,70.0,3,4,75.0,1,2,50.0,1,4,5,1,2,0,0,2,24,31.5
Jalen Brunson,NYK,NYK @ BKN,11/09/2022,L,31,14,4,14,28.6,1,5,20.0,5,5,100,1,3,4,2,0,0,3,0,-22,18.8
Svi Mykhailiuk,NYK,NYK @ BKN,11/09/2022,L,3,6,2,2,100,2,2,100,0,1,0.0,0,0,0,0,0,0,1,0,5,5.0
RJ Barrett,NYK,NYK @ BKN,11/09/2022,L,30,16,5,14,35.7,2,4,50.0,4,8,50.0,2,4,6,3,1,0,3,3,-22,27.7
Cam Reddish,NYK,NYK @ BKN,11/09/2022,L,18,0,0,7,0.0,0,4,0.0,0,0,-,0,0,0,1,0,0,0,2,-17,1.5
Nic Claxton,BKN,BKN vs. NYK,11/09/2022,W,20,12,5,7,71.4,0,0,-,2,5,40.0,1,5,6,2,0,1,2,4,14,23.2
Quentin Grimes,NYK,NYK @ BKN,11/09/2022,L,5,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,1,0,5,2.0
Miles McBride,NYK,NYK @ BKN,11/09/2022,L,6,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,2,0,0,0,0,3,3.0
Day'Ron Sharpe,BKN,BKN vs. NYK,11/09/2022,W,5,0,0,0,-,0,0,-,0,0,-,0,2,2,0,0,0,1,1,-5,1.4
Kessler Edwards,BKN,BKN vs. NYK,11/09/2022,W,5,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-5,0.0
CJ McCollum,NOP,NOP @ IND,11/07/2022,L,36,9,3,11,27.3,2,5,40.0,1,2,50.0,2,3,5,7,1,0,3,3,-11,25.5
P.J. Tucker,PHI,PHI vs. PHX,11/07/2022,W,30,4,2,2,100,0,0,-,0,0,-,2,6,8,1,0,1,1,1,11,17.1
Shake Milton,PHI,PHI vs. PHX,11/07/2022,W,12,2,0,1,0.0,0,0,-,2,2,100,0,1,1,0,0,0,2,1,1,1.2
Andrew Nembhard,IND,IND vs. NOP,11/07/2022,W,34,15,6,11,54.5,3,4,75.0,0,0,-,1,2,3,5,2,0,3,3,6,29.1
Buddy Hield,IND,IND vs. NOP,11/07/2022,W,36,20,6,16,37.5,5,13,38.5,3,3,100,2,3,5,3,2,2,0,3,9,42.5
Tyrese Haliburton,IND,IND vs. NOP,11/07/2022,W,34,20,7,14,50.0,6,10,60.0,0,0,-,2,2,4,13,2,0,2,3,7,48.3
Herbert Jones,NOP,NOP @ IND,11/07/2022,L,29,16,7,12,58.3,1,3,33.3,1,1,100,0,2,2,2,1,1,2,2,-6,25.4
Trey Murphy III,NOP,NOP @ IND,11/07/2022,L,28,11,4,7,57.1,3,6,50.0,0,0,-,1,5,6,1,2,0,1,1,8,24.7
Terry Taylor,IND,IND vs. NOP,11/07/2022,W,6,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-1,0.0
Jonas Valanciunas,NOP,NOP @ IND,11/07/2022,L,22,14,7,9,77.8,0,0,-,0,0,-,2,5,7,2,0,0,0,3,-13,25.4
Larry Nance Jr.,NOP,NOP @ IND,11/07/2022,L,14,3,1,1,100,0,0,-,1,2,50.0,1,3,4,4,0,0,0,2,4,13.8
Bennedict Mathurin,IND,IND vs. NOP,11/07/2022,W,30,8,2,8,25.0,1,6,16.7,3,3,100,0,2,2,5,0,0,4,1,-4,13.9
Myles Turner,IND,IND vs. NOP,11/07/2022,W,37,37,11,18,61.1,4,7,57.1,11,11,100,2,10,12,1,0,3,1,4,10,60.9
Devonte' Graham,NOP,NOP @ IND,11/07/2022,L,20,11,3,9,33.3,3,8,37.5,2,2,100,0,2,2,4,0,0,0,0,0,19.4
Isaiah Jackson,IND,IND vs. NOP,11/07/2022,W,18,4,1,2,50.0,0,0,-,2,3,66.7,0,5,5,2,0,1,3,2,-4,13.0
Jalen Smith,IND,IND vs. NOP,11/07/2022,W,29,15,6,11,54.5,3,7,42.9,0,0,-,3,8,11,1,0,1,1,3,14,31.7
Jose Alvarado,NOP,NOP @ IND,11/07/2022,L,14,1,0,5,0.0,0,3,0.0,1,2,50.0,1,1,2,3,1,0,1,2,0,9.9
T.J. McConnell,IND,IND vs. NOP,11/07/2022,W,17,10,4,5,80.0,0,0,-,2,3,66.7,0,3,3,3,0,1,3,0,-2,18.1
Naji Marshall,NOP,NOP @ IND,11/07/2022,L,6,2,1,4,25.0,0,2,0.0,0,0,-,1,1,2,0,0,0,0,1,-3,4.4
Brandon Ingram,NOP,NOP @ IND,11/07/2022,L,37,29,12,24,50.0,3,4,75.0,2,2,100,2,4,6,2,0,2,2,2,-5,43.2
Zion Williamson,NOP,NOP @ IND,11/07/2022,L,34,26,10,15,66.7,2,3,66.7,4,6,66.7,3,4,7,7,2,1,1,4,-9,52.9
Mason Plumlee,CHA,CHA vs. WAS,11/07/2022,L,22,6,1,5,20.0,0,0,-,4,6,66.7,7,3,10,5,2,0,2,4,-6,29.5
Kyle Kuzma,WAS,WAS @ CHA,11/07/2022,W,31,20,9,16,56.3,1,3,33.3,1,5,20.0,0,6,6,1,0,1,2,0,10,29.7
Monte Morris,WAS,WAS @ CHA,11/07/2022,W,32,8,3,7,42.9,1,1,100,1,2,50.0,2,3,5,2,0,1,1,1,4,19.0
Jordan Goodwin,WAS,WAS @ CHA,11/07/2022,W,21,17,7,7,100,1,1,100,2,2,100,2,2,4,5,0,2,1,1,10,34.3
Kristaps Porzingis,WAS,WAS @ CHA,11/07/2022,W,31,19,6,14,42.9,1,6,16.7,6,8,75.0,1,7,8,5,0,1,1,4,3,38.1
Kelly Oubre Jr.,CHA,CHA vs. WAS,11/07/2022,L,29,20,8,20,40.0,1,7,14.3,3,3,100,0,1,1,0,0,0,1,5,-3,20.2
Terry Rozier,CHA,CHA vs. WAS,11/07/2022,L,38,19,9,23,39.1,1,9,11.1,0,0,-,1,2,3,5,0,0,2,1,-12,28.1
Jalen McDaniels,CHA,CHA vs. WAS,11/07/2022,L,27,9,4,9,44.4,1,4,25.0,0,1,0.0,2,5,7,1,3,2,1,3,5,32.9
P.J. Washington,CHA,CHA vs. WAS,11/07/2022,L,30,25,11,18,61.1,2,6,33.3,1,1,100,1,3,4,0,3,0,1,2,-27,37.8
Dennis Smith Jr.,CHA,CHA vs. WAS,11/07/2022,L,34,3,1,11,9.1,0,2,0.0,1,2,50.0,2,3,5,10,0,3,1,2,-5,32.0
Rui Hachimura,WAS,WAS @ CHA,11/07/2022,W,26,16,6,12,50.0,0,0,-,4,7,57.1,0,3,3,0,0,1,2,1,10,20.6
Deni Avdija,WAS,WAS @ CHA,11/07/2022,W,18,3,1,4,25.0,0,3,0.0,1,2,50.0,0,3,3,2,0,0,1,3,4,8.6
Corey Kispert,WAS,WAS @ CHA,11/07/2022,W,19,8,3,4,75.0,1,2,50.0,1,1,100,0,3,3,1,0,0,1,4,-7,12.1
Isaiah Hartenstein,NYK,NYK @ MIN,11/07/2022,W,21,4,1,3,33.3,0,1,0.0,2,2,100,2,4,6,2,0,1,1,4,9,16.2
Taurean Prince,MIN,MIN vs. NYK,11/07/2022,L,22,2,1,6,16.7,0,2,0.0,0,0,-,0,3,3,2,0,0,2,3,-10,6.6
Immanuel Quickley,NYK,NYK @ MIN,11/07/2022,W,17,9,3,6,50.0,1,2,50.0,2,2,100,1,3,4,1,2,0,1,2,15,20.3
Jaden McDaniels,MIN,MIN vs. NYK,11/07/2022,L,17,6,3,6,50.0,0,2,0.0,0,0,-,1,1,2,1,0,0,2,6,-1,7.9
Kyle Anderson,MIN,MIN vs. NYK,11/07/2022,L,25,9,4,6,66.7,1,1,100,0,0,-,0,2,2,2,2,1,0,1,-8,23.4
D'Angelo Russell,MIN,MIN vs. NYK,11/07/2022,L,31,14,4,12,33.3,4,10,40.0,2,4,50.0,0,2,2,8,1,2,3,1,1,34.4
AJ Griffin,ATL,ATL vs. MIL,11/07/2022,W,31,24,10,15,66.7,2,6,33.3,2,2,100,1,3,4,1,3,0,1,2,28,38.3
Jalen Johnson,ATL,ATL vs. MIL,11/07/2022,W,22,5,2,5,40.0,0,1,0.0,1,2,50.0,1,7,8,2,2,1,0,2,15,26.6
Onyeka Okongwu,ATL,ATL vs. MIL,11/07/2022,W,22,12,6,11,54.5,0,1,0.0,0,0,-,3,3,6,2,1,0,1,1,22,24.2
Aaron Holiday,ATL,ATL vs. MIL,11/07/2022,W,25,4,1,3,33.3,0,0,-,2,2,100,0,0,0,5,1,0,1,1,14,13.5
Grayson Allen,MIL,MIL @ ATL,11/07/2022,L,28,11,3,8,37.5,3,7,42.9,2,2,100,0,0,0,3,0,1,3,3,-17,15.5
Giannis Antetokounmpo,MIL,MIL @ ATL,11/07/2022,L,27,25,9,20,45.0,0,1,0.0,7,8,87.5,1,6,7,2,2,1,5,3,-22,40.4
Justin Holiday,ATL,ATL vs. MIL,11/07/2022,W,23,14,5,10,50.0,4,7,57.1,0,0,-,0,0,0,0,0,0,0,1,18,14.0
Wesley Matthews,MIL,MIL @ ATL,11/07/2022,L,13,6,2,5,40.0,2,4,50.0,0,0,-,0,1,1,1,0,0,0,2,-11,8.7
Jrue Holiday,MIL,MIL @ ATL,11/07/2022,L,29,16,7,14,50.0,2,6,33.3,0,0,-,1,5,6,7,1,1,8,2,-3,31.7
George Hill,MIL,MIL @ ATL,11/07/2022,L,17,2,1,4,25.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,0,-8,2.0
Tyrese Martin,ATL,ATL vs. MIL,11/07/2022,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2,0.0
MarJon Beauchamp,MIL,MIL @ ATL,11/07/2022,L,11,4,1,4,25.0,1,4,25.0,1,2,50.0,0,2,2,0,0,0,0,1,4,6.4
Sandro Mamukelashvili,MIL,MIL @ ATL,11/07/2022,L,6,2,1,3,33.3,0,2,0.0,0,0,-,0,0,0,0,0,0,0,0,3,2.0
Vit Krejci,ATL,ATL vs. MIL,11/07/2022,W,3,3,1,2,50.0,1,2,50.0,0,0,-,0,1,1,0,0,0,0,0,-2,4.2
Trent Forrest,ATL,ATL vs. MIL,11/07/2022,W,4,0,0,1,0.0,0,0,-,0,0,-,0,0,0,1,0,0,0,1,-4,1.5
Jordan Nwora,MIL,MIL @ ATL,11/07/2022,L,17,4,1,6,16.7,0,2,0.0,2,2,100,1,5,6,0,0,1,0,2,-2,14.2
Jarrett Culver,ATL,ATL vs. MIL,11/07/2022,W,3,1,0,1,0.0,0,0,-,1,2,50.0,1,0,1,0,0,0,0,0,-2,2.2
De'Andre Hunter,ATL,ATL vs. MIL,11/07/2022,W,24,10,3,9,33.3,0,1,0.0,4,5,80.0,1,5,6,1,0,0,4,3,1,14.7
Jevon Carter,MIL,MIL @ ATL,11/07/2022,L,26,2,1,4,25.0,0,0,-,0,0,-,0,3,3,5,2,3,0,2,-23,28.1
John Collins,ATL,ATL vs. MIL,11/07/2022,W,24,14,5,10,50.0,1,2,50.0,3,3,100,0,2,2,0,0,1,1,1,6,18.4
Dejounte Murray,ATL,ATL vs. MIL,11/07/2022,W,32,25,11,24,45.8,3,9,33.3,0,0,-,2,6,8,11,3,0,3,1,4,57.1
Bobby Portis,MIL,MIL @ ATL,11/07/2022,L,23,11,4,8,50.0,2,5,40.0,1,2,50.0,1,9,10,2,0,0,1,0,-4,25.0
Frank Kaminsky,ATL,ATL vs. MIL,11/07/2022,W,4,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,2,-4,0.0
Clint Capela,ATL,ATL vs. MIL,11/07/2022,W,22,5,2,7,28.6,0,0,-,1,1,100,3,9,12,0,1,1,1,3,1,24.4
Thanasis Antetokounmpo,MIL,MIL @ ATL,11/07/2022,L,4,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,4,1.5
Serge Ibaka,MIL,MIL @ ATL,11/07/2022,L,12,4,2,2,100,0,0,-,0,0,-,1,3,4,0,0,0,0,1,2,8.8
Brook Lopez,MIL,MIL @ ATL,11/07/2022,L,28,11,4,9,44.4,3,7,42.9,0,0,-,1,1,2,0,0,2,1,2,-18,18.4
Day'Ron Sharpe,BKN,BKN @ DAL,11/07/2022,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Theo Maledon,CHA,CHA vs. WAS,11/07/2022,L,5,0,0,0,-,0,0,-,0,0,-,0,1,1,1,0,0,0,0,4,2.7
Nick Richards,CHA,CHA vs. WAS,11/07/2022,L,24,8,4,6,66.7,0,0,-,0,0,-,3,3,6,0,0,2,0,2,-3,21.2
Shai Gilgeous-Alexander,OKC,OKC @ DET,11/07/2022,L,38,33,13,23,56.5,0,0,-,7,7,100,2,5,7,5,1,4,1,2,-8,62.9
Kenrich Williams,OKC,OKC @ DET,11/07/2022,L,26,11,5,8,62.5,1,3,33.3,0,2,0.0,6,2,8,4,1,0,0,3,11,29.6
Luguentz Dort,OKC,OKC @ DET,11/07/2022,L,26,7,3,12,25.0,1,6,16.7,0,0,-,2,3,5,2,2,1,2,5,-18,23.0
Isaiah Stewart,DET,DET vs. OKC,11/07/2022,W,26,11,4,7,57.1,1,2,50.0,2,4,50.0,4,8,12,1,2,2,1,5,22,37.9
Jeremiah Robinson-Earl,OKC,OKC @ DET,11/07/2022,L,15,7,2,7,28.6,1,4,25.0,2,4,50.0,2,2,4,0,0,1,0,1,-15,14.8
Cade Cunningham,DET,DET vs. OKC,11/07/2022,W,36,21,8,21,38.1,2,7,28.6,3,4,75.0,1,10,11,7,0,1,5,4,12,42.7
Jaden Ivey,DET,DET vs. OKC,11/07/2022,W,34,15,6,15,40.0,2,7,28.6,1,1,100,3,8,11,6,2,3,2,2,13,50.2
Hamidou Diallo,DET,DET vs. OKC,11/07/2022,W,18,11,4,6,66.7,0,0,-,3,4,75.0,5,3,8,0,1,0,2,2,-10,21.6
Darius Bazley,OKC,OKC @ DET,11/07/2022,L,20,8,3,9,33.3,1,2,50.0,1,2,50.0,1,3,4,3,3,2,0,5,-2,32.3
Killian Hayes,DET,DET vs. OKC,11/07/2022,W,17,5,2,5,40.0,0,0,-,1,2,50.0,0,0,0,4,0,0,2,0,-11,9.0
Saddiq Bey,DET,DET vs. OKC,11/07/2022,W,37,25,8,17,47.1,1,7,14.3,8,8,100,1,4,5,2,0,0,1,2,29,33.0
Tre Mann,OKC,OKC @ DET,11/07/2022,L,24,9,3,10,30.0,3,6,50.0,0,0,-,1,4,5,3,1,0,3,1,4,19.5
Josh Giddey,OKC,OKC @ DET,11/07/2022,L,25,9,4,12,33.3,0,1,0.0,1,2,50.0,1,5,6,2,0,1,3,2,-12,19.2
Isaiah Livers,DET,DET vs. OKC,11/07/2022,W,21,5,2,6,33.3,1,3,33.3,0,0,-,0,5,5,0,1,0,0,1,-14,14.0
Jalen Duren,DET,DET vs. OKC,11/07/2022,W,21,7,2,5,40.0,0,0,-,3,6,50.0,2,2,4,0,0,3,1,3,-11,19.8
Jalen Williams,OKC,OKC @ DET,11/07/2022,L,31,6,3,6,50.0,0,0,-,0,0,-,1,1,2,2,1,1,1,4,-22,16.4
Ousmane Dieng,OKC,OKC @ DET,11/07/2022,L,20,2,1,7,14.3,0,4,0.0,0,0,-,0,1,1,2,0,0,0,0,8,6.2
Bojan Bogdanovic,DET,DET vs. OKC,11/07/2022,W,30,12,3,11,27.3,2,7,28.6,4,4,100,0,2,2,0,0,0,0,0,15,14.4
Thaddeus Young,TOR,TOR @ CHI,11/07/2022,L,10,0,0,0,-,0,0,-,0,0,-,0,0,0,3,0,0,1,1,-5,3.5
Fred VanVleet,TOR,TOR @ CHI,11/07/2022,L,34,27,10,19,52.6,6,10,60.0,1,1,100,0,3,3,4,2,2,2,1,-8,46.6
OG Anunoby,TOR,TOR @ CHI,11/07/2022,L,39,13,4,12,33.3,0,2,0.0,5,7,71.4,1,3,4,1,3,0,4,4,-12,24.3
Tony Bradley,CHI,CHI vs. TOR,11/07/2022,W,0,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,0,1.2
Chris Boucher,TOR,TOR @ CHI,11/07/2022,L,14,0,0,3,0.0,0,2,0.0,0,2,0.0,0,3,3,0,0,0,1,3,-10,2.6
Patrick Williams,CHI,CHI vs. TOR,11/07/2022,W,25,10,4,8,50.0,0,2,0.0,2,2,100,3,3,6,2,0,1,1,4,2,22.2
Ayo Dosunmu,CHI,CHI vs. TOR,11/07/2022,W,27,12,5,10,50.0,2,7,28.6,0,0,-,0,4,4,2,0,2,3,2,-3,22.8
Scottie Barnes,TOR,TOR @ CHI,11/07/2022,L,30,5,2,9,22.2,0,2,0.0,1,2,50.0,1,5,6,5,0,0,1,3,6,18.7
Malcolm Hill,CHI,CHI vs. TOR,11/07/2022,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Christian Koloko,TOR,TOR @ CHI,11/07/2022,L,21,5,2,8,25.0,0,1,0.0,1,2,50.0,1,2,3,1,0,1,2,4,4,11.1
Dalen Terry,CHI,CHI vs. TOR,11/07/2022,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Zach LaVine,CHI,CHI vs. TOR,11/07/2022,W,32,30,11,20,55.0,4,8,50.0,4,5,80.0,1,2,3,5,2,0,5,5,4,42.1
Juancho Hernangomez,TOR,TOR @ CHI,11/07/2022,L,11,5,2,3,66.7,1,2,50.0,0,0,-,1,1,2,1,0,1,0,1,-9,11.9
Derrick Jones Jr.,CHI,CHI vs. TOR,11/07/2022,W,13,12,5,5,100,0,0,-,2,3,66.7,1,1,2,0,0,0,0,0,7,14.4
Javonte Green,CHI,CHI vs. TOR,11/07/2022,W,19,9,3,6,50.0,1,3,33.3,2,2,100,2,1,3,3,1,0,0,0,12,20.1
Precious Achiuwa,TOR,TOR @ CHI,11/07/2022,L,14,10,4,6,66.7,0,0,-,2,2,100,1,3,4,1,0,1,0,1,-16,19.3
Malachi Flynn,TOR,TOR @ CHI,11/07/2022,L,6,4,1,2,50.0,0,1,0.0,2,2,100,0,1,1,1,1,0,1,0,-1,8.7
